GENESIS-Tabelle: Temporär
Fläche: Gemeinden, Fläche (ALKIS), Art der tatsächlichen;;;;;;;;;;;;;;;;;;;
Nutzung (6)/(10)/(17), Jahr;;;;;;;;;;;;;;;;;;;
(von 2011 bis 2015);;;;;;;;;;;;;;;;;;;
Flächenerhebung nach Art der tatsächlichen Nutzung;;;;;;;;;;;;;;;;;;;
31.12.2012;;;;;;;;;;;;;;;;;;;
;;Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS)
09278179;      Rattiszell;221937;3711;606;7909;233;-;114;96;10448;-;-;-;122284;72098;937;3446;55;-
09278182;      Salching;220062;5892;1928;5459;2001;-;451;453;8397;-;-;-;182947;9385;626;2470;53;-
09278184;      Sankt Englmar;368680;4521;116;7935;156;-;1872;1520;12160;-;-;-;71369;262043;1010;5851;127;-
09278187;      Schwarzach, M;332327;5597;1003;11442;330;1402;172;462;9749;-;-;-;144739;152273;1009;4051;98;-
09278189;      Stallwang;205910;3936;276;7117;310;-;85;336;11550;-;-;-;117875;60796;1501;2080;48;-
09278190;      Steinach;231530;7290;1789;6108;566;1532;1867;1734;17095;-;-;-;110055;71459;6130;5850;55;-
09278192;      Straßkirchen;384056;7398;1853;7937;10874;-;558;590;13688;1331;-;-;319856;15050;1438;3348;135;-
09278197;      Wiesenfelden;782172;8266;574;16886;576;30;642;732;27615;-;280;-;308490;401983;7425;8562;111;-
09278198;      Windberg;79749;2966;93;2566;27;-;86;53;3818;-;-;-;40204;28676;171;1064;25;-
09279;    Dingolfing-Landau (Lkr);8777897;215652;64721;239792;24019;21017;10673;25957;391357;9018;2828;-;5537206;1899673;147201;186055;2728;-
09279112;      Dingolfing, St;440086;33412;28465;16608;1877;17;3367;2726;28876;2036;8;-;217880;75030;15773;13512;499;-
09279113;      Eichendorf, M;982155;17672;2646;24950;5205;1839;1511;1421;37079;-;102;-;668650;193542;10845;16415;278;-
09279115;      Frontenhausen, M;304364;9773;1942;8831;265;1181;378;986;13919;47;208;-;177282;82565;2471;4416;100;-
09279116;      Gottfrieding;270696;5397;280;5500;234;2311;414;417;13851;488;-;-;154805;72075;6324;8549;51;-
09279122;      Landau a.d.Isar, St;844151;28394;6059;29148;1603;4156;838;5169;41421;938;18;-;538909;145103;19706;22376;313;-
09279124;      Loiching;389025;9290;457;13039;437;753;123;726;16735;411;-;-;233247;102174;5829;5745;59;-
09279125;      Mamming;414948;7781;3275;9510;773;2345;1099;855;16668;1044;-;-;239944;97221;22756;11608;69;-
09279126;      Marklkofen;407298;9794;6139;10105;551;1776;152;1182;17747;1121;2189;-;231807;107934;9247;7307;247;-
09279127;      Mengkofen;846665;14331;2331;22496;5346;1339;478;671;30864;-;-;-;522571;231201;1878;12961;198;-
09279128;      Moosthenning;704168;13068;4455;13724;986;693;166;1111;27696;-;-;-;466282;152296;2166;21440;85;-
09279130;      Niederviehbach;296256;6661;573;6868;473;256;331;410;12598;614;-;-;162580;85907;10394;8483;108;-
09279132;      Pilsting, M;712030;17399;2397;17203;2375;1060;264;1293;37710;858;288;-;491121;103719;16870;19265;208;-
09279134;      Reisbach, M;942045;18283;1569;26634;838;812;675;7530;42716;-;15;-;538298;284040;8018;12426;191;-
09279135;      Simbach, M;512106;8519;2224;16550;600;1028;442;256;20385;-;-;-;315055;135239;1359;10301;148;-
09279137;      Wallersdorf, M;711904;15878;1909;18626;2456;1451;435;1204;33092;1461;-;-;578775;31627;13565;11251;174;-
093;  Oberpfalz;96901384;2205852;499290;2367141;199595;232873;158441;296947;4325140;193681;37703;3614;40452343;41096590;1506218;3292071;33885;-
09361;    Amberg (Krfr.St);501317;57415;18489;33884;2225;158;7099;3376;42338;2306;-;-;202258;109940;3489;16928;1412;-
09362;    Regensburg (Krfr.St);806803;127461;56324;89613;10204;14179;38474;12887;92169;15709;-;-;242583;59534;26620;17842;3204;-
09363;    Weiden i.d.OPf. (Krfr.St);705629;54384;19982;47773;3023;702;11219;5266;55763;5866;55;-;242818;217648;7831;31771;1528;-
09371;    Amberg-Sulzbach (Lkr);12557562;228455;44850;250531;26682;58381;11413;36822;545553;21721;174;94;4981326;6024037;110024;214112;3387;-
09371111;      Ammerthal;81387;5453;395;2367;188;-;24;337;3638;-;-;-;34766;32505;255;1384;75;-
09371113;      Auerbach i.d.OPf., St;782460;18898;3969;15853;1602;475;1090;1626;32758;550;-;-;311529;368369;8179;17289;273;-
09371116;      Birgland;624301;5074;265;8989;516;-;128;461;29266;-;-;-;263276;308956;110;7190;70;-
09371118;      Ebermannsdorf;453898;5157;2433;5030;338;510;41;223;24500;954;-;-;111122;285352;6523;11664;51;-
09371119;      Edelsfeld;347100;3494;807;8028;750;-;47;727;15349;562;-;-;187718;124296;1360;3885;77;-
09371120;      Ensdorf;414596;5321;157;6734;534;1934;60;353;14577;-;-;-;179427;198009;2110;5273;107;-
09371121;      Freihung, M;463515;7138;1428;7366;878;2298;310;607;17372;1080;-;-;177833;224424;11989;10692;100;-
09371122;      Freudenberg;820385;9529;1072;11825;650;580;381;790;32387;592;-;-;328784;408646;13697;11383;69;-
09371123;      Gebenbach;181310;1794;178;2998;264;4792;63;303;9429;609;-;-;104156;52944;2088;1661;31;-
09371126;      Hahnbach, M;673731;11875;1558;13699;3408;5039;588;1231;33758;1119;174;-;348969;228760;12406;11059;88;-
09371127;      Hirschau, St;749489;13233;5141;11097;1243;18868;1106;2771;30084;570;-;-;301066;336286;13536;14321;167;-
09371128;      Hirschbach;310241;2644;273;5472;731;-;114;2306;9055;-;-;-;105238;180270;838;3250;50;-
09371129;      Hohenburg, M;392773;4513;490;7010;1182;-;62;215;14440;-;-;-;157748;193574;2526;10889;124;-
09371131;      Illschwang;542193;4461;579;8404;747;1022;178;502;28584;26;-;94;210685;280857;291;5678;85;-
09371132;      Kastl, M;648720;5529;445;8976;435;-;116;649;24424;-;-;-;267275;327018;1865;11917;71;-
09371135;      Königstein, M;351307;3629;295;5757;413;-;207;4287;12979;-;-;-;134250;184990;856;3596;48;-
09371136;      Kümmersbruck;463551;19223;3280;14055;2331;1893;936;2248;24968;851;-;-;152489;226440;4614;10004;219;-
09371140;      Etzelwang;216835;3392;83;3618;219;-;309;521;7387;1409;-;-;81208;114218;373;4038;60;-
09371141;      Neukirchen b.Sulzbach-Rosenberg;457586;5352;527;8612;228;-;157;521;16866;4218;-;-;200074;215639;598;4716;78;-
09371144;      Poppenricht;115762;7837;237;3047;77;-;181;626;7388;741;-;-;67592;23216;1173;3503;144;-
09371146;      Rieden, M;322990;6895;819;4692;206;3632;189;2393;12819;-;-;-;113803;170120;1663;5658;101;-
09371148;      Schmidmühlen, M;253225;5798;600;5457;378;-;138;4520;10900;-;-;-;119332;99164;2481;4409;48;-
09371150;      Schnaittenbach, St;634064;9883;2051;8328;1979;11145;455;1252;24207;167;-;-;178830;379090;6384;10163;130;-
09371151;      Sulzbach-Rosenberg, St;531178;35685;14354;17907;2399;2966;2807;2055;30974;3783;-;-;175902;229148;2885;9518;795;-
09371154;      Ursensollen;728761;8298;1827;13562;947;23;395;774;33466;-;-;-;341189;318593;438;9180;69;-
09371156;      Vilseck, St;646896;15385;1447;38796;4000;2492;1261;4033;31634;3847;-;-;278319;239385;10288;15785;224;-
09371157;      Weigendorf;125793;2965;140;2808;39;712;70;410;5756;643;-;-;47374;59072;440;5331;33;-
09371444;      Gemeindefreie Gebiete;223515;-;-;44;-;-;-;81;6588;-;-;-;1372;214696;58;676;-;-
09372;    Cham (Lkr);15122185;352989;63108;389005;22832;8639;11027;44198;642534;22242;4810;276;6584604;6511772;166346;293305;4498;-
09372112;      Arnschwang;283248;5513;754;7270;594;-;80;438;14583;1349;573;-;159735;85104;2135;5062;58;-
09372113;      Arrach;288078;7527;547;6877;354;-;49;713;10356;487;-;-;56798;196663;1696;5908;103;-
09372115;      Blaibach;170169;6017;581;4840;383;-;87;479;6806;746;-;-;62881;77590;6891;2773;95;-
09372116;      Cham, St;806904;41362;12378;33991;2546;817;1600;4131;49876;4028;87;-;463510;144662;20807;26648;461;-
09372117;      Chamerau;234031;7422;1212;6118;629;-;170;365;10627;846;-;-;80871;116725;3950;4958;138;-
09372124;      Eschlkam, M;604707;7846;760;16851;350;-;140;548;21518;-;-;-;342381;203003;3298;7933;79;-
09372125;      Falkenstein, M;454639;9546;1121;12990;608;87;222;647;18480;-;243;-;214880;185218;2318;8128;151;-
09372126;      Furth im Wald, St;670656;21414;6902;24198;2036;670;649;7248;32558;3517;-;-;332593;213829;11852;12851;339;-
09372128;      Gleißenberg;153759;2620;141;2491;120;-;10;502;5730;-;-;-;36099;104285;328;1407;26;-
09372130;      Grafenwiesen;101926;4962;637;3394;180;-;173;306;4401;573;-;-;36884;45139;1081;4156;40;-
09372135;      Hohenwarth;242213;6735;609;3973;192;91;27;1045;9146;491;-;-;54545;160519;1647;3112;81;-
09372137;      Bad Kötzting, St;621481;19864;2773;22884;749;-;1266;1254;23041;474;596;-;220467;313296;2868;11587;362;-
09372138;      Lam, M;333832;7093;515;7600;257;-;523;1542;11971;281;-;-;60675;236980;1173;5115;107;-
09372142;      Michelsneukirchen;328377;4293;422;8366;438;30;28;512;14380;-;-;-;185295;109753;1221;3599;40;-
09372143;      Miltach;252351;6877;1095;6732;481;-;70;538;9356;705;-;-;101960;115951;3499;5000;87;-
09372144;      Neukirchen b.Hl.Blut, M;598650;9470;630;14487;368;-;63;1124;21182;-;-;-;245386;294444;1291;10130;75;-
09372146;      Pemfling;445371;6565;1240;9374;671;-;281;233;22089;270;-;-;241943;147859;8402;6358;86;-
09372147;      Pösing;91268;3151;1450;1779;147;159;71;475;3716;862;-;-;48457;26331;2632;2013;25;-
09372149;      Reichenbach;97119;2626;55;2542;326;-;54;327;4285;-;137;-;39618;42917;1981;2202;49;-
09372150;      Rettenbach;271106;5490;343;7238;307;83;82;323;12258;-;294;-;139170;95431;5256;4707;124;-
09372151;      Rimbach;247285;6346;276;4741;233;-;210;874;9914;-;10;-;63705;157266;733;2904;73;-
09372153;      Roding, St;1137008;28877;9377;28351;2206;2248;1344;2430;49043;4131;559;-;399323;556182;25206;27383;348;-
09372154;      Rötz, St;666803;7664;3246;15904;1954;112;341;5812;29328;-;12;33;347529;241184;6177;7378;129;-
09372155;      Runding;209397;7386;1821;6745;546;3085;68;975;9475;502;232;-;123479;44779;5244;5001;59;-
09372157;      Schönthal;436996;4247;882;9861;391;-;163;417;18714;-;88;-;239579;149636;4995;7904;119;-
09372158;      Schorndorf;385359;7725;805;8460;455;153;479;461;16337;-;-;-;211691;128384;2186;8152;71;-
09372161;      Stamsried, M;434240;4548;359;11082;286;31;316;810;19124;-;-;-;245230;144899;3003;4378;174;-
09372163;      Tiefenbach;458408;7290;499;9237;83;-;207;226;14960;-;964;-;197874;212678;3714;10643;33;-
09372164;      Traitsching;453962;14007;884;12333;441;-;90;1601;24877;-;-;-;225672;162734;1973;9259;91;-
09372165;      Treffelstein;208634;2864;314;5142;295;-;77;395;8011;-;-;-;110045;72830;3330;5288;43;-
09372167;      Zell;329495;6010;295;8131;432;677;186;234;14992;-;601;243;156477;131791;1922;7455;49;-
09372168;      Waffenbrunn;251716;6078;282;4408;54;-;112;177;10378;474;-;-;88888;130449;993;9337;86;-
09372169;      Wald;377860;9921;1095;8915;675;-;120;992;17274;-;184;-;174337;152461;2603;9100;183;-
09372170;      Walderbach;270006;6223;1299;7101;241;-;304;811;13196;-;90;-;128521;94051;6534;11555;80;-
09372171;      Waldmünchen, St;1011773;20515;2397;23070;1660;-;862;2886;38270;1228;140;-;380725;514969;6465;18292;294;-
09372174;      Weiding;281647;7798;1968;7165;174;396;158;555;13759;841;-;-;149736;92087;2499;4430;81;-
09372175;      Willmering;103041;6704;636;3949;398;-;153;306;6255;437;-;-;37752;44865;353;1233;-;-
09372177;      Zandt;216169;5012;1682;6246;378;-;55;224;8436;-;-;-;127706;61056;975;4374;25;-
09372178;      Lohberg;592501;7381;826;4169;194;-;137;1262;13832;-;-;-;52187;503772;3115;5592;34;-
09373;    Neumarkt i.d.OPf. (Lkr);13441159;250320;64455;306446;25456;31207;13664;55616;654232;16785;304;25;5923124;5049655;72313;973556;4001;-
09373112;      Berching, St;1311971;15692;5679;27971;937;5669;1969;2894;60032;451;-;-;647340;479877;11980;51117;363;-
09373113;      Berg b.Neumarkt i.d.OPf.;651312;17322;1610;15883;948;5196;519;1435;36864;71;97;-;320102;221267;4992;24835;171;-
09373114;      Berngau;271245;4452;698;7187;1064;-;122;486;14544;-;-;-;197141;40506;697;4309;39;-
09373115;      Breitenbrunn, M;707915;6957;654;14217;1788;-;192;1190;32516;-;-;25;389269;245090;1243;14653;121;-
09373119;      Deining;713931;9519;1197;13765;558;-;420;1435;28937;3842;-;-;385546;234796;2307;31427;182;-
09373121;      Dietfurt a.d.Altmühl, St;787143;13178;3357;15454;1366;855;311;1171;36169;304;-;-;389024;291000;10845;23917;192;-
09373126;      Freystadt, St;805751;16926;3746;24490;2240;66;840;2866;39973;-;-;-;552289;123173;9405;29326;411;-
09373134;      Hohenfels, M;1370775;5579;307;44656;1289;1229;205;782;51618;-;-;-;186773;765336;709;312245;47;-
09373140;      Lauterhofen, M;829756;7277;4097;15172;609;3421;302;6971;41879;-;-;-;402072;333570;520;13764;102;-
09373143;      Lupburg, M;307122;5392;560;5487;999;237;95;227;16405;815;-;-;146032;119697;1160;9950;66;-
09373146;      Mühlhausen;369859;10093;3795;12161;3478;-;591;647;18827;254;-;-;185428;108062;6984;19305;234;-
09373147;      Neumarkt i.d.OPf., GKSt;790163;59221;19274;29351;2446;2376;5781;11202;59374;3301;-;-;279218;277905;3358;36416;940;-
09373151;      Parsberg, St;573265;14191;2051;13819;1447;1820;171;1407;31807;2155;-;-;277466;202877;1251;22648;155;-
09373153;      Pilsach;476578;5186;997;9765;914;2868;61;8360;24273;-;-;-;271037;137615;1263;14161;78;-
09373155;      Postbauer-Heng, M;246554;15677;3310;7947;2009;426;560;2096;13899;826;207;-;120770;64079;935;13631;182;-
09373156;      Pyrbaum, M;502938;14150;1303;7273;303;-;402;1119;21462;905;-;-;104822;333808;5017;12144;230;-
09373159;      Sengenthal;285182;6380;8134;5790;458;3409;287;1332;13953;1720;-;-;111813;113867;6311;11607;121;-
09373160;      Seubersdorf i.d.OPf.;682912;11677;1038;14093;978;-;185;902;32754;2141;-;-;381558;206124;528;30749;185;-
09373167;      Velburg, St;1756787;11451;2648;21965;1625;3635;651;9094;78946;-;-;-;575424;751006;2808;297352;182;-
09374;    Neustadt a.d.Waldnaab (Lkr);14276506;220608;50494;445517;28472;30956;13776;32409;584342;23921;2384;404;5028069;6618356;270390;923430;2978;-
09374111;      Altenstadt a.d.Waldnaab;220576;7972;2890;3561;406;-;189;432;11906;729;-;-;62432;117420;6971;5543;125;-
09374117;      Eschenbach i.d.OPf., St;351234;13683;2491;16474;515;-;2415;1281;16467;-;-;-;84098;153615;20652;39461;82;-
09374118;      Eslarn, M;552227;6586;1782;8715;545;-;287;1614;17153;-;-;-;219757;270580;5420;19713;75;-
09374119;      Etzenricht;135815;3401;289;1657;1289;761;32;481;6247;839;-;-;42046;64193;6213;8262;105;-
09374121;      Floß, M;543877;7117;1166;11281;841;-;92;892;20679;-;-;-;317552;163323;7283;13509;142;-
09374122;      Flossenbürg;232736;4107;1084;2581;783;2154;83;1520;9786;-;-;-;19396;184539;2749;3862;92;-
09374123;      Georgenberg;368080;4428;21;5801;62;-;14;378;14352;-;-;-;98860;235773;2382;5971;38;-
09374124;      Grafenwöhr, St;2162043;15636;2586;201396;4768;3279;502;3387;60460;5579;263;13;109984;1180816;69729;503524;121;-
09374127;      Irchenrieth;52699;2185;192;2452;148;-;207;377;3107;-;-;-;22407;19527;322;1775;-;-
09374128;      Kirchendemenreuth;393172;1142;82;9244;323;-;482;-;16839;503;-;-;224644;123350;6129;10398;36;-
09374129;      Kirchenthumbach, M;674210;8636;1012;16272;252;2127;234;500;28706;236;-;391;327408;254128;7915;26281;112;-
09374131;      Kohlberg, M;335150;2660;151;3869;190;1832;142;215;12864;855;-;-;105854;191480;6873;8122;43;-
09374132;      Leuchtenberg, M;323735;2552;418;6023;353;1652;193;225;20009;-;-;-;148154;132227;2892;8976;61;-
09374133;      Luhe-Wildenau, M;386622;7775;2785;7018;411;270;287;8515;20181;2146;-;-;148512;160494;10697;17410;121;-
09374134;      Mantel, M;168416;7574;1774;2750;1650;1658;244;525;7951;-;-;-;63606;53491;14149;12929;115;-
09374137;      Moosbach, M;637187;4803;1077;13736;749;-;685;404;23165;-;-;-;330295;248468;4820;8895;90;-
09374139;      Neustadt a.d.Waldnaab, St;99334;11303;1001;4692;110;-;903;1105;8652;708;-;-;40487;20671;2629;6961;112;-
09374140;      Neustadt am Kulm, St;202985;2908;87;3571;194;-;179;292;10068;278;-;-;134422;44099;1487;5353;47;-
09374144;      Parkstein, M;308382;5080;2102;11461;224;-;165;740;11827;-;-;-;108579;155871;3109;9174;50;-
09374146;      Pirk;261697;3266;1125;4613;209;-;86;282;10987;-;-;-;136009;89698;4808;10535;79;-
09374147;      Pleystein, St;424017;4953;939;9412;399;-;475;386;20093;-;-;-;165210;205994;3843;12224;89;-
09374148;      Trabitz;266744;4338;742;4867;414;104;66;339;12030;1348;-;-;132051;98122;4022;8267;34;-
09374149;      Pressath, St;663335;11735;4444;8184;2244;6533;1403;1240;26423;1715;1311;-;163454;394813;16368;23371;97;-
09374150;      Püchersreuth;252090;3510;144;5286;121;-;97;470;10182;595;-;-;152813;67607;3992;7225;48;-
09374154;      Schirmitz;49673;4673;-;1663;321;-;86;363;2700;-;-;-;23152;11979;887;3794;55;-
09374155;      Schlammersdorf;203301;2317;107;2732;54;-;34;82;7424;-;-;-;74645;104500;7698;3674;34;-
09374156;      Schwarzenbach;119112;3510;858;1338;41;-;18;261;4290;1433;-;-;29561;67786;5909;4059;48;-
09374157;      Speinshart;237656;2559;159;4948;1308;247;125;242;9981;-;22;-;139362;68352;3168;7161;22;-
09374158;      Störnstein;109089;3714;400;3688;182;-;17;290;5635;472;-;-;59764;29365;2215;3304;43;-
09374159;      Tännesberg, M;465629;2824;483;7241;2095;-;117;227;16386;-;566;-;164471;256036;6221;8896;66;-
09374160;      Theisseil;213910;2783;22;4597;215;182;411;261;8805;-;-;-;120651;71514;1228;3200;41;-
09374162;      Vohenstrauß, St;740687;16168;2588;18335;1174;2757;1477;1581;41189;-;53;-;366370;265000;6286;17416;293;-
09374163;      Vorbach;135412;2858;962;3231;114;-;131;239;4931;2005;-;-;88220;27180;2352;3118;71;-
09374164;      Waidhaus, M;373198;5897;2488;6652;2285;1036;57;1343;15085;-;169;-;147642;177130;2653;10676;85;-
09374165;      Waldthurn, M;309397;3671;1143;7435;246;1061;137;594;12280;-;-;-;182275;94231;1454;4803;67;-
09374166;      Weiherhammer;399159;10077;8352;5047;1648;-;438;496;19500;1235;-;-;60165;236460;8003;47648;90;-
09374168;      Windischeschenbach, St;363718;9538;2424;11791;1502;1393;242;830;21638;1913;-;-;187656;108902;4910;10830;149;-
09374170;      Bechtsrieth;47873;2669;124;1446;63;-;1024;-;2588;-;-;-;25836;12917;149;1057;-;-
09374444;      Gemeindefreie Gebiete;492329;-;-;457;24;3910;-;-;11776;1332;-;-;269;456705;1803;16053;-;-
09375;    Regensburg (Lkr);13918889;397349;57350;313988;22293;18316;26399;43733;629751;30567;-;817;7097248;4801761;235394;238495;5428;-
09375113;      Alteglofsheim;132169;7152;1016;3477;79;762;189;403;6198;750;-;-;78448;31961;422;1261;51;-
09375114;      Altenthann;214791;3894;381;7570;337;76;29;594;7987;-;-;-;125374;63696;1698;3101;54;-
09375115;      Aufhausen;273076;4596;883;4549;146;-;144;464;9310;-;-;-;206233;40469;1776;4415;91;-
09375116;      Bach a.d.Donau;146962;5087;49;2836;185;65;188;373;5132;-;-;-;34216;70645;23061;5059;66;-
09375117;      Barbing;305256;8357;2691;8691;248;1596;3225;1016;20686;-;-;-;204523;33671;14413;5958;181;-
09375118;      Beratzhausen, M;725114;12183;1173;12327;1536;-;291;1204;32416;2661;-;87;366675;279702;2099;12568;192;-
09375119;      Bernhardswald;718094;14923;599;17949;336;1639;322;1169;30711;-;-;-;330532;305299;4434;10042;139;-
09375120;      Brennberg;305195;5060;271;9588;392;76;456;231;12357;-;-;-;144046;127040;2849;2767;62;-
09375122;      Brunn;129513;3551;319;2678;319;236;54;224;6303;-;-;-;57593;56222;44;1924;46;-
09375127;      Deuerling;71092;5661;176;1827;34;-;30;355;3801;357;-;131;40498;13531;518;4107;66;-
09375130;      Donaustauf, M;97178;8244;418;4715;96;-;748;1866;6714;-;-;-;33731;22075;14617;3873;81;-
09375131;      Duggendorf;220227;5036;313;4641;529;-;76;315;10074;-;-;125;86711;101869;4483;5983;72;-
09375143;      Hagelstadt;207317;4858;574;4429;183;-;444;214;8029;1496;-;-;155081;29900;424;1580;105;-
09375148;      Hemau, St;1223266;17308;7556;22948;4156;599;990;1566;51628;-;-;98;677359;422997;814;14972;275;-
09375153;      Holzheim a.Forst;156475;2223;53;3346;319;449;58;285;6416;-;-;-;95860;42901;50;4466;49;-
09375156;      Kallmünz, M;431774;7093;531;5766;1959;132;298;649;15044;-;-;224;199610;181926;4495;13964;83;-
09375161;      Köfering;52896;4160;289;2093;4;-;228;159;2858;622;-;-;40460;905;303;751;64;-
09375162;      Laaber, M;287728;12604;977;6324;529;-;496;1176;17093;2439;-;88;147166;88494;1597;8611;134;-
09375165;      Lappersdorf, M;345002;24654;1688;7975;320;-;1249;1697;18847;-;-;-;162716;118646;2118;4850;242;-
09375170;      Mintraching;538849;10337;2373;11446;711;3158;1708;985;18565;1857;-;-;409522;56649;14125;7296;117;-
09375171;      Mötzing;361746;3360;182;5096;479;2044;329;451;12529;721;-;-;246189;80227;3636;6400;103;-
09375174;      Neutraubling, St;97541;12043;11022;8852;346;761;4738;1208;9788;109;-;-;38110;1603;6837;1896;228;-
