GENESIS-Tabelle: Temporär
Fläche: Gemeinden, Fläche (ALKIS), Art der tatsächlichen;;;;;;;;;;;;;;;;;;;
Nutzung (6)/(10)/(17), Jahr;;;;;;;;;;;;;;;;;;;
(von 2011 bis 2015);;;;;;;;;;;;;;;;;;;
Flächenerhebung nach Art der tatsächlichen Nutzung;;;;;;;;;;;;;;;;;;;
31.12.2015;;;;;;;;;;;;;;;;;;;
;;Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS)
09774151;      Landensberg;79528;2250;25;1870;112;57;17;346;3934;-;-;-;35837;33404;251;1402;23;-
09774155;      Leipheim, St;321327;9965;15443;6291;3033;1316;1375;1277;21794;1625;1780;-;142306;93771;14149;6959;243;-
09774160;      Münsterhausen, M;184789;5226;1148;3826;81;185;333;451;7982;-;-;-;109420;47236;4755;4083;63;-
09774162;      Neuburg a.d.Kammel, M;379051;9057;1621;7008;277;278;631;1052;17242;433;64;74;174820;154790;5649;5944;111;-
09774166;      Aichen;176126;2928;630;4260;115;-;40;424;8342;-;-;-;101076;52884;717;4585;125;-
09774171;      Offingen, M;149144;10757;2846;3377;732;1123;600;757;8503;3320;-;-;59437;47360;6572;3657;103;-
09774174;      Rettenbach;127452;4899;787;2731;1675;-;187;441;7776;-;-;-;86915;15572;2970;3466;33;-
09774178;      Röfingen;66253;3477;234;1684;197;276;-;249;3606;-;-;-;48937;6388;60;1121;24;-
09774185;      Thannhausen, St;200257;12713;4382;6316;852;299;750;1406;13293;918;-;-;88782;60551;5859;3948;188;-
09774189;      Wiesenbach;114727;3111;236;2819;148;351;130;460;5393;-;-;-;88843;4729;5282;3164;61;-
09774191;      Waldstetten, M;111246;2720;949;2763;468;327;216;416;5284;169;-;-;78139;14074;2854;2827;40;-
09774192;      Waltenhausen;134426;1891;148;2572;378;-;123;-;5533;-;-;-;72285;49574;403;1471;48;-
09774196;      Winterbach;148410;2488;64;2383;381;90;99;101;6171;-;-;-;62977;70419;543;2627;67;-
09774198;      Ziemetshausen, M;429425;8195;2539;7296;294;499;656;523;18212;285;76;116;172724;204797;1939;11131;143;-
09774444;      Gemeindefreie Gebiete;32606;-;-;-;-;-;-;-;754;-;-;-;12;31837;3;-;-;-
09775;    Neu-Ulm (Lkr);5158679;277029;77599;147544;16365;8588;31595;30828;331912;17185;41;1417;2462464;1531071;117840;101938;5263;-
09775111;      Altenstadt, M;313053;12605;1578;7757;528;1650;342;872;19276;1301;-;216;134659;118260;8593;5202;214;-
09775115;      Bellenberg;51238;9128;2495;2023;497;1560;85;769;4209;250;24;-;24428;4347;267;1078;78;-
09775118;      Buch, M;400379;10723;1482;10121;576;132;615;678;17287;-;-;-;227112;113741;2571;15225;116;-
09775126;      Holzheim;76044;4156;63;1772;16;-;228;459;4051;-;-;-;53413;10325;664;859;38;-
09775129;      Illertissen, St;363899;32969;9334;13631;856;1333;1307;3430;31516;1749;-;1201;203980;49441;5313;7471;368;-
09775132;      Kellmünz a.d.Iller, M;85303;3548;713;1073;239;316;355;322;3870;751;-;-;23818;45744;3212;1315;27;-
09775134;      Nersingen;242811;17612;4049;6190;393;258;1512;1463;15019;2072;17;-;110213;64286;14450;5054;223;-
09775135;      Neu-Ulm, GKSt;809571;59722;27588;41624;5842;518;18724;10397;73243;4547;-;-;399127;126534;23608;16504;1593;-
09775139;      Elchingen;248918;15984;6264;5562;1069;1509;773;1511;24839;1676;-;-;115827;50986;18699;3907;312;-
09775141;      Oberroth;99499;2418;57;1876;126;-;24;202;4362;-;-;-;62049;25708;544;2117;16;-
09775142;      Osterberg;137934;2672;185;2418;275;-;-;85;5451;-;-;-;72630;52275;396;1512;35;-
09775143;      Pfaffenhofen a.d.Roth, M;426749;16043;1162;11183;526;1123;240;1025;21682;-;-;-;292510;73383;2600;5064;208;-
09775149;      Roggenburg;274144;7310;611;6591;159;170;208;672;13556;-;-;-;181789;52195;3806;6916;161;-
09775152;      Senden, St;252198;29806;4247;11800;942;-;3868;3243;25400;1800;-;-;107733;43495;12327;6594;943;-
09775161;      Unterroth;153826;2971;406;1966;88;-;50;175;5463;-;-;-;66379;73942;1016;1352;18;-
09775162;      Vöhringen, St;236936;23308;7247;6973;2159;-;553;2390;22078;873;-;-;94846;61494;7992;6633;390;-
09775164;      Weißenhorn, St;537127;25958;10118;14829;1802;-;2523;2180;30463;2166;-;-;289128;141195;2855;13387;523;-
09775444;      Gemeindefreie Gebiete;449050;96;-;155;272;19;188;955;10147;-;-;-;2823;423720;8927;1748;-;-
09776;    Lindau (Bodensee) (Lkr);3234456;131225;22071;103564;4887;4729;10616;22329;126021;15601;2689;-;1839986;891379;28242;28554;2563;-
09776111;      Bodolz;30334;4546;111;1456;29;-;116;332;1901;614;-;-;17126;3636;173;294;-;-
09776112;      Gestratz;153177;2632;239;3557;72;-;55;104;3309;-;-;-;99321;41246;1553;1061;28;-
09776113;      Grünenbach;251314;3561;611;3639;347;2063;74;85;6575;459;269;-;133267;97432;1579;1314;39;-
09776114;      Heimenkirch, M;212375;6346;1044;6294;144;-;180;343;6232;1124;-;-;126447;61473;1271;1348;129;-
09776115;      Hergensweiler;120824;3777;1129;3225;23;-;22;324;4739;1749;1063;-;73386;28318;2128;896;45;-
09776116;      Lindau (Bodensee), GKSt;330464;31343;6457;19515;1843;-;5139;7147;23890;5296;421;-;156294;62776;5439;3858;1046;-
09776117;      Lindenberg i.Allgäu, St;118475;15088;3215;7067;203;75;657;827;7735;-;131;-;51175;28946;904;1814;638;-
09776118;      Maierhöfen;179340;2675;458;5296;147;197;176;670;4528;-;56;-;107602;55721;585;1205;24;-
09776120;      Nonnenhorn;19665;3915;81;1422;26;-;614;326;1605;502;-;-;10247;326;464;107;30;-
09776121;      Oberreute;134894;5039;286;3107;20;-;58;359;4067;-;117;-;84245;35342;545;1699;10;-
09776122;      Opfenbach;167716;4137;798;5179;76;-;23;1138;4638;1019;-;-;99165;49458;1441;617;27;-
09776124;      Röthenbach (Allgäu);149563;3251;773;4198;133;799;33;322;4913;574;29;-;95136;35537;1052;2773;40;-
09776125;      Scheidegg, M;273760;8618;1105;8737;149;11;697;2831;9376;-;63;-;138789;99111;2008;2198;67;-
09776126;      Sigmarszell;160045;6040;438;4863;80;-;522;363;7635;312;-;-;82766;54256;1772;905;93;-
09776127;      Stiefenhofen;289793;3466;300;5439;144;-;903;154;6381;764;-;-;192458;76738;1294;1691;61;-
09776128;      Wasserburg (Bodensee);63358;5694;546;4160;194;-;353;404;3906;562;27;-;37873;7612;732;1216;79;-
09776129;      Weiler-Simmerberg, M;312998;10528;2452;8953;278;1320;353;939;10294;130;509;-;172887;98001;2899;3325;130;-
09776130;      Weißensberg;78416;5178;1335;2771;629;-;535;5428;7756;661;-;-;35467;16160;1297;1170;29;-
09776131;      Hergatz;187945;5391;693;4686;350;264;106;233;6541;1835;4;-;126335;39290;1106;1063;48;-
09777;    Ostallgäu (Lkr);13949063;263367;65440;284857;27155;26045;18645;39429;402896;20966;62504;47;7778186;4344549;370449;240219;4309;-
09777111;      Aitrang;307186;3810;703;6310;49;315;115;484;6556;1276;1547;-;221166;59807;3571;1425;52;-
09777112;      Biessenhofen;270167;8506;4364;5786;846;274;593;393;11614;1578;-;-;148833;77107;7467;2673;133;-
09777114;      Baisweil;262893;2613;378;4619;553;358;122;244;7108;-;-;-;167419;77527;740;1126;86;-
09777118;      Bidingen;363201;3387;103;6202;447;326;62;374;8325;-;1549;-;217723;121703;1514;1432;54;-
09777121;      Buchloe, St;361658;19510;7305;12900;2373;1033;1208;1583;22075;3392;98;-;232384;49312;3934;4268;283;-
09777124;      Eggenthal;281182;2979;373;4666;86;373;2;211;6202;-;109;-;176327;88433;1137;259;25;-
09777125;      Eisenberg;136206;2442;338;4164;27;237;120;191;4434;251;695;-;95362;26298;1142;480;25;-
09777128;      Friesenried;222305;3277;358;3686;132;992;133;292;5270;-;-;-;133922;73394;368;435;46;-
09777129;      Füssen, St;434969;21838;4161;25154;1707;-;2868;3330;20118;1426;7000;-;163279;124877;55807;2832;572;-
09777130;      Germaringen;228765;7935;3934;6110;1034;2116;53;529;11336;-;-;-;163024;31162;359;1033;140;-
09777131;      Görisried;231342;2932;641;5281;1079;-;96;255;4123;-;44;-;129018;82994;4167;696;16;-
09777135;      Hopferau;131628;1484;339;4044;59;10;163;-;7403;609;1020;-;106908;8168;870;516;35;-
09777138;      Günzach;234851;2620;875;4905;293;123;156;126;5118;1569;-;-;161094;57336;345;291;-;-
09777139;      Irsee, M;174709;3987;178;3286;227;-;390;149;4463;-;-;-;84980;75966;825;186;72;-
09777140;      Jengen;337502;5152;490;7995;2947;260;30;299;12298;989;22;-;239901;61483;3617;1950;69;-
09777141;      Kaltental, M;221397;4084;249;5480;741;364;153;398;6374;-;-;-;146526;55688;558;743;39;-
09777144;      Kraftisried;162299;1398;772;2432;88;577;9;-;5810;-;4;-;102063;48550;350;219;27;-
09777145;      Lamerdingen;342441;5180;535;7976;239;-;117;547;9846;1919;1583;27;270902;38935;2517;2048;70;-
09777147;      Lechbruck am See;172663;6023;625;4974;442;-;540;5085;5184;-;500;-;111806;30087;5838;1481;78;-
09777149;      Lengenwang;196172;2847;670;4386;114;362;178;289;4040;630;899;-;146757;33340;1254;386;20;-
09777151;      Marktoberdorf, St;952213;30587;12160;23822;3458;4707;1851;2420;34518;1484;5548;-;557510;257150;12243;4086;669;-
09777152;      Mauerstetten;165732;6685;1853;3874;165;-;167;554;6605;-;879;-;98986;44561;221;1062;120;-
09777153;      Nesselwang, M;295201;7972;1881;6425;384;823;357;1803;12910;598;2742;20;147473;105985;4235;1473;120;-
09777154;      Obergünzburg, M;467019;11548;1489;11399;889;430;421;1478;12447;15;36;-;318376;106440;985;865;201;-
09777155;      Oberostendorf;210384;3479;442;4827;2951;385;84;314;6666;-;318;-;157318;32151;558;840;51;-
09777157;      Osterzell;108011;1645;363;2107;161;39;40;-;2677;-;-;-;72454;27808;319;377;21;-
09777158;      Pforzen;236984;4854;1598;5092;927;2768;219;1404;7634;455;478;-;146931;60286;3281;995;62;-
09777159;      Pfronten;622733;14666;3496;9557;264;1998;342;1530;13218;1071;4154;-;204872;351115;7197;9073;180;-
09777163;      Rieden am Forggensee;131681;3172;711;2199;83;-;161;1017;5073;-;457;-;67586;34177;16784;230;31;-
09777164;      Rieden;84064;3155;633;2106;26;235;13;5770;3255;917;-;-;49936;14391;2973;596;58;-
09777165;      Ronsberg, M;165289;3883;1136;3319;219;-;76;333;4609;-;173;-;104119;46003;978;399;42;-
09777166;      Roßhaupten;390520;3526;1476;5941;220;-;392;282;9697;-;1051;-;218952;136147;12453;319;64;-
09777167;      Ruderatshofen;335223;3519;795;6399;1245;905;90;932;8532;1426;1403;-;191598;115843;2216;238;82;-
09777168;      Rückholz;172275;1403;500;3578;86;48;167;234;3990;-;291;-;123857;31534;6282;274;31;-
09777169;      Schwangau;760326;8025;414;5735;200;186;6051;2624;12660;-;229;-;164027;342814;146877;70410;74;-
09777170;      Seeg;500707;4820;643;9055;248;1431;80;443;13429;809;11028;-;334033;117269;5161;2152;106;-
09777171;      Stötten a.Auerberg;407411;3616;645;7336;204;-;15;320;9941;-;931;-;241098;138472;2965;1785;83;-
09777172;      Stöttwang;197884;3963;310;4786;167;222;96;428;5773;-;-;-;120485;59891;730;999;34;-
09777173;      Halblech;1254527;8488;1850;8547;458;930;228;851;22402;-;16355;-;324591;716434;37290;116004;99;-
09777175;      Unterthingau, M;452410;5380;1944;7834;259;417;134;535;12229;552;367;-;268657;148003;4190;1800;109;-
09777176;      Untrasried;257560;3202;168;5633;113;22;31;377;6287;-;-;-;187629;53269;500;281;48;-
09777177;      Waal, M;279422;5394;702;4993;498;-;362;470;7968;-;263;-;176872;78880;2183;732;105;-
09777179;      Wald;179703;2283;663;3579;5;71;90;261;4366;-;731;-;124257;41044;2272;56;25;-
09777182;      Westendorf;119266;4503;1502;3488;226;2475;25;102;4568;-;-;-;89532;11979;425;408;33;-
09777183;      Rettenbach a.Auerberg;128982;1595;675;2870;216;233;45;168;3745;-;-;-;67643;50736;751;286;19;-
09778;    Unterallgäu (Lkr);12300644;333321;79205;271232;42533;43073;13575;49924;513516;38857;3542;495;7460595;3161236;138388;146824;4328;-
09778111;      Amberg;109566;3982;425;1692;8051;276;12;211;4194;43;-;-;80267;9361;383;669;-;-
09778113;      Apfeltrach;150115;3416;470;2447;82;20;5;113;6661;-;-;-;107081;26905;602;2280;33;-
09778115;      Babenhausen, M;272365;11857;3547;8277;616;1990;967;1133;13484;-;367;-;143909;77866;4133;4060;159;-
09778116;      Bad Wörishofen, St;577936;25897;5153;17027;2157;1318;3530;3818;31162;1607;-;-;343713;124234;10526;7424;370;-
09778118;      Benningen;111750;4713;1883;2350;254;1690;5;933;5255;3083;1600;-;69594;18451;551;1313;75;-
09778119;      Böhen;205303;1570;737;4190;27;-;27;179;4895;-;-;-;138696;53465;724;778;15;-
09778120;      Boos;176617;5861;415;3224;120;77;55;222;6752;-;-;-;81333;76019;928;1558;53;-
09778121;      Breitenbrunn;419089;6710;1109;7965;1088;312;86;1218;17656;623;-;-;249959;124522;2431;5328;82;-
09778123;      Buxheim;102367;6448;1410;2291;215;-;175;7169;9764;691;211;-;35954;32854;3902;1208;75;-
09778127;      Dirlewang, M;232626;5815;1055;3320;243;234;225;463;8808;-;-;-;144506;63381;1003;3510;63;-
09778130;      Egg a.d.Günz;207082;3303;198;3841;89;273;39;418;6957;-;-;-;128919;58737;2544;1744;20;-
09778134;      Eppishausen;394987;7607;801;3852;202;705;-;391;14682;-;-;270;209907;150458;2330;3691;91;-
09778136;      Erkheim, M;321669;8756;3590;7145;135;854;359;749;16530;-;77;-;198551;77010;2681;5118;114;-
09778137;      Ettringen;415045;10219;3908;6854;1202;1418;85;527;14394;770;-;-;254508;113656;4149;3165;190;-
09778139;      Fellheim;50815;2349;786;1421;180;518;35;266;3045;348;-;-;27355;10924;2571;983;34;-
09778144;      Bad Grönenbach, M;420168;11860;3432;12998;2028;7641;288;676;15890;480;69;-;253600;105776;3007;2303;120;-
09778149;      Hawangen;145179;3094;1286;3141;713;-;6;520;4778;328;-;-;100284;27906;758;2341;24;-
09778150;      Heimertingen;138477;4861;1849;2192;1481;1266;295;668;6849;599;-;-;79814;32810;3908;1827;58;-
09778151;      Holzgünz;120858;3252;1123;2671;4194;96;3;736;7565;596;-;-;66888;31714;258;1730;32;-
09778157;      Kirchhaslach;320397;3505;709;5491;180;106;51;234;13226;-;64;-;139923;153648;1837;1404;19;-
09778158;      Kirchheim i.Schw., M;319540;7854;1635;6833;469;983;176;636;13961;-;234;-;252480;23186;5108;5812;173;-
09778161;      Kronburg;202579;5057;210;4376;68;1031;48;750;5558;-;173;-;120186;51408;10809;2826;79;-
09778162;      Lachen;133181;3869;829;3775;226;-;2;270;3683;165;-;-;89251;27178;1028;2867;38;-
09778163;      Lauben;183939;3676;359;3934;675;83;170;505;7037;-;12;-;107595;54570;2627;2645;51;-
09778164;      Lautrach;80595;3048;220;2130;428;-;208;328;2822;-;-;-;39903;26899;3454;1095;60;-
09778165;      Legau, M;363619;6559;518;11256;224;-;127;632;9472;-;41;-;266534;54437;9483;4199;137;-
09778168;      Markt Rettenbach, M;514910;9478;1508;11434;449;974;139;443;15715;-;-;-;329896;137778;2765;4133;198;-
09778169;      Markt Wald, M;308063;8298;675;4296;505;59;123;569;9437;743;-;193;148943;125717;4213;4203;89;-
09778171;      Memmingerberg;60799;4922;2001;3765;178;-;173;375;5180;11949;-;-;30782;376;123;939;36;-
09778173;      Mindelheim, St;564335;24674;9662;16853;1569;2268;2797;2453;34569;2735;-;-;305037;146687;6669;8104;258;-
09778177;      Niederrieden;139065;4305;565;1892;35;-;18;302;5262;-;-;-;70159;55567;289;638;33;-
09778180;      Kammlach;267153;5891;2738;4529;365;317;156;189;11644;345;-;-;150002;87166;1113;2648;50;-
09778183;      Oberrieden;208163;4457;328;3546;743;1341;61;717;7581;-;-;-;138435;47153;924;2835;42;-
09778184;      Oberschönegg;182794;2996;858;3277;240;-;81;211;7630;-;-;-;95319;68846;1209;2094;33;-
09778186;      Ottobeuren, M;560745;13273;2446;17063;490;-;1168;6928;18083;142;-;-;374514;121164;2286;2987;201;-
09778187;      Pfaffenhausen, M;211356;6903;1709;4297;640;205;193;1117;10294;649;-;-;152122;24723;2654;5740;110;-
09778188;      Pleß;153856;2553;301;2255;252;290;-;67;4367;548;130;-;110476;27190;3483;1912;32;-
09778190;      Salgen;232968;5226;851;5700;636;1199;51;277;10941;160;-;-;168937;31083;4266;3593;48;-
09778196;      Sontheim;265462;7003;346;4774;100;862;92;428;8986;1362;-;-;163713;72915;2685;2118;78;-
09778199;      Stetten;157068;5094;1465;1737;367;547;33;290;8055;451;-;-;74168;63248;402;1164;47;-
09778202;      Trunkelsberg;19404;3324;-;789;337;-;344;596;2359;-;146;-;6699;4495;-;231;84;-
09778203;      Türkheim, M;315549;13635;6122;7953;3438;4705;429;6624;16492;1208;-;-;176384;66757;5881;5741;180;-
09778204;      Tussenhausen, M;417954;8530;801;8890;220;202;152;731;15978;86;-;-;219377;155929;2195;4704;159;-
09778205;      Ungerhausen;70243;2609;900;1747;9;-;4;219;3304;5474;-;-;48540;4968;572;1860;37;-
09778207;      Unteregg;236931;4745;341;3863;249;85;-;479;6486;-;-;-;173189;45306;403;1725;60;-
09778209;      Rammingen;192763;4239;867;3613;471;456;48;939;8004;983;-;-;133256;34852;1106;3885;44;-
09778214;      Westerheim;211560;5950;756;4377;880;913;56;932;10320;844;147;-;134721;46594;1847;3138;85;-
09778216;      Wiedergeltingen;116118;3185;1103;2252;1155;-;4;465;6272;742;-;-;79849;16764;2422;1854;51;-
09778217;      Winterrieden;97899;2399;294;2421;72;-;20;238;4149;-;-;-;68839;17034;458;1941;34;-
09778218;      Wolfertschwenden;144804;4928;2624;3615;358;5424;44;169;6097;534;14;-;87470;32371;292;799;65;-
09778219;      Woringen;175531;4398;1872;5049;2587;2069;214;117;8027;412;-;-;101267;46564;1542;1361;52;-
09778221;      Kettershausen;266881;5168;415;5750;841;266;196;284;12130;-;257;32;187524;42574;6839;4548;57;-
09778444;      Gemeindefreie Gebiete;32406;-;-;802;-;-;-;-;1074;157;-;-;267;30040;15;51;-;-
09779;    Donau-Ries (Lkr);12746873;286383;93554;308459;38599;28999;23696;47189;585350;33040;6736;17328;7462629;3389690;190199;230135;4887;-
09779111;      Alerheim;233707;3573;1371;6539;1034;-;151;549;11439;-;-;-;185751;15939;3216;4084;61;-
09779112;      Amerdingen;191052;2304;411;3846;215;131;268;705;6905;-;-;216;96346;77279;387;1995;44;-
09779115;      Asbach-Bäumenheim;118913;9254;5216;5033;385;770;397;898;9405;1222;395;-;74838;4833;4856;1294;117;-
09779117;      Auhausen;155498;2200;885;5224;342;-;41;114;6626;773;-;-;113501;18792;3061;3875;64;-
09779126;      Buchdorf;166656;5271;1182;3648;661;-;95;432;8969;-;-;204;93257;50521;383;1995;38;-
09779129;      Daiting;254554;1937;-;3597;707;-;14;339;8923;-;-;27;139741;95878;707;2653;31;-
09779130;      Deiningen;153271;3831;2304;3669;211;172;56;408;7021;-;-;-;122281;9977;708;2574;59;-
09779131;      Donauwörth, GKSt;770446;36728;11330;27829;2922;2201;4122;11316;44227;6241;889;213;343404;230983;33328;14275;438;-
09779136;      Ederheim;165726;3611;1166;2744;245;95;103;492;6786;-;-;524;54323;89638;375;5575;49;-
09779138;      Ehingen a.Ries;156420;1101;75;3964;267;-;179;153;8078;-;50;49;131158;7510;1031;2743;62;-
09779146;      Forheim;232537;1313;133;3327;176;52;83;144;7531;-;54;-;89363;127109;272;2958;22;-
09779147;      Fremdingen;500866;4414;816;9110;902;-;187;706;20493;1268;-;1468;254632;198282;3621;4829;138;-
09779148;      Fünfstetten;267089;3371;4;5256;1605;222;180;368;10463;1214;340;633;171951;65707;672;5081;22;-
09779149;      Genderkingen;116703;3571;1552;2971;224;221;44;455;5478;1045;-;-;77076;12818;9054;2152;42;-
09779154;      Hainsfarth;175421;3399;794;4209;89;422;174;667;8712;671;103;604;120788;28918;2364;3397;110;-
09779155;      Harburg (Schwaben), St;731619;14709;4807;14397;1154;8381;468;2008;37443;4455;331;5275;402977;201508;7949;25496;261;-
09779162;      Hohenaltheim;177907;1408;145;2816;210;-;448;524;7590;-;76;449;72265;89379;394;2177;26;-
09779163;      Holzheim;202908;2693;1668;5386;207;29;62;331;8293;-;25;137;141244;38530;288;3995;20;-
09779167;      Huisheim;227873;5111;802;3926;651;1293;317;756;8457;-;-;791;139579;57736;2350;6071;33;-
09779169;      Kaisheim, M;417014;10479;1369;7507;1223;-;415;798;18394;901;60;106;163358;200736;5171;6373;124;-
09779176;      Maihingen;141788;2445;301;3730;870;-;567;467;6226;-;-;381;118176;3574;742;4272;37;-
09779177;      Marktoffingen;135949;2730;334;3811;606;-;106;404;7959;959;-;516;110338;5759;303;2062;62;-
09779178;      Marxheim;465766;5674;40;11687;900;394;92;402;18040;-;59;1182;255909;151368;11952;8031;36;-
09779180;      Megesheim;125376;1781;181;3041;136;-;93;293;5419;-;39;42;83322;29075;475;1438;41;-
09779181;      Mertingen;384226;9227;2711;9020;1144;387;637;1245;16199;975;90;-;255463;76399;4384;6209;136;-
09779184;      Mönchsdeggingen;320551;3320;509;5714;268;969;297;476;12692;-;-;1546;146907;142870;447;4474;62;-
09779185;      Möttingen;318377;5613;1191;10047;1331;41;641;688;13838;1058;-;368;254032;22206;1837;5359;127;-
09779186;      Monheim, St;693582;13929;5911;13135;1565;1568;655;1853;30057;236;822;1043;331376;274039;2368;14805;220;-
09779187;      Münster;177091;2813;404;5392;1250;1314;196;381;6609;-;25;-;109281;42524;4699;2173;30;-
09779188;      Munningen;227727;3576;1037;5679;1372;1187;63;545;10484;-;29;-;169690;24651;3689;5593;132;-
09779192;      Niederschönenfeld;143392;3905;584;3427;775;-;24;320;6020;-;141;-;67679;46717;11461;2300;39;-
09779194;      Nördlingen, GKSt;681010;31627;14301;26682;1885;1944;3924;4045;43401;4393;44;228;509963;13911;3656;20225;781;-
09779196;      Oberndorf a.Lech;193647;7481;900;4336;601;1283;126;2686;8354;99;393;-;123926;32649;8370;2368;75;-
09779197;      Oettingen i.Bay., St;342278;8660;5444;10083;2413;-;3190;1737;18733;1411;-;27;249188;30950;3834;6313;295;-
