GENESIS-Tabelle: Temporär
Fläche: Gemeinden, Fläche (ALKIS), Art der tatsächlichen;;;;;;;;;;;;;;;;;;;
Nutzung (6)/(10)/(17), Jahr;;;;;;;;;;;;;;;;;;;
(von 2011 bis 2015);;;;;;;;;;;;;;;;;;;
Flächenerhebung nach Art der tatsächlichen Nutzung;;;;;;;;;;;;;;;;;;;
31.12.2014;;;;;;;;;;;;;;;;;;;
;;Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS)
09179134;      Maisach;534365;20813;5042;14354;2446;247;721;14620;21451;16444;-;-;372851;54908;3737;6375;356;-
09179136;      Mammendorf;212144;7761;1476;4531;1726;960;1055;1216;9941;1939;-;-;139994;35836;2894;2672;143;-
09179137;      Mittelstetten;186226;4240;307;3333;271;202;45;5228;6420;-;-;-;124371;38859;666;2244;40;-
09179138;      Moorenweis;454471;7975;1046;8827;2772;578;132;793;15160;-;-;-;284068;127379;1781;3881;79;-
09179140;      Oberschweinbach;72355;3301;386;1492;26;6;43;140;3076;-;-;-;50993;11650;240;970;32;-
09179142;      Olching, St;299239;30694;4406;12266;2284;1024;3342;7503;20568;4897;15;-;165501;28355;8637;9080;667;-
09179145;      Puchheim, St;122338;23061;3125;6207;787;-;1549;999;9552;643;15;-;62268;8213;628;4549;742;-
09179147;      Schöngeising;128655;3886;53;1293;98;-;15;393;4750;1510;-;-;35892;77208;2227;1212;118;-
09179149;      Türkenfeld;159501;7542;673;3706;1333;253;65;571;5838;1112;235;-;86207;43410;1138;7349;69;-
09180;    Garmisch-Partenkirchen (Lkr);10122233;163094;10593;112311;9279;7188;9330;28253;177931;17763;282627;163;1949867;5421230;248856;1681199;2549;-
09180112;      Bad Kohlgrub;325766;5604;161;5200;124;-;49;459;6223;1121;8864;-;129584;164017;1722;2556;82;-
09180113;      Bad Bayersoien;176709;2526;95;2957;296;56;505;152;4393;-;22073;-;78281;59139;4853;1327;56;-
09180114;      Eschenlohe;550441;2908;935;2588;150;78;193;484;9461;595;45221;-;80843;301996;6261;98675;53;-
09180115;      Ettal;147452;1414;34;2624;137;-;73;69;3944;-;2237;-;37976;91301;4345;3274;24;-
09180116;      Farchant;257631;5584;537;2534;168;-;148;1367;4822;621;486;-;46249;170413;3826;20791;85;-
09180117;      Garmisch-Partenkirchen, M;2056634;40117;2513;21379;1474;212;2656;4864;29422;4140;67;163;217177;1043152;19384;669050;864;-
09180118;      Grainau;493858;9936;379;3809;141;-;98;990;7826;1363;183;-;38964;261740;19233;149136;60;-
09180119;      Großweil;220379;2988;245;3133;111;1088;4;2696;8937;-;11164;-;99575;81910;3485;4993;50;-
09180122;      Krün;363215;5089;143;3395;374;356;19;1013;7085;478;3028;-;71350;252627;12703;5502;53;-
09180123;      Mittenwald, M;1328436;11552;566;12514;823;257;894;1819;16653;1685;52;-;123607;827102;21444;309333;135;-
09180124;      Murnau a.Staffelsee, M;380476;25195;1521;12518;861;471;3229;1459;11327;1916;103691;-;113195;74035;25839;5011;208;-
09180125;      Oberammergau;300645;9179;569;6513;298;69;61;1027;8139;118;2269;-;64274;191015;2060;14801;253;-
09180126;      Oberau;178558;4874;738;2309;1245;-;88;3985;3947;556;10404;-;21179;96205;1991;30930;107;-
09180127;      Ohlstadt;411598;6255;437;5218;1629;-;87;633;12149;2817;16914;-;135861;212616;4730;12150;102;-
09180128;      Riegsee;204326;3544;139;3429;28;334;23;532;4279;-;4430;-;115661;69174;1372;1323;58;-
09180129;      Saulgrub;354808;3594;100;3323;257;328;-;255;6463;460;7429;-;86769;217462;5967;22353;48;-
09180131;      Schwaigen;235827;1382;82;1555;2;-;197;92;3184;-;810;-;62272;163017;1895;1296;43;-
09180132;      Seehausen a.Staffelsee;157135;6348;134;3304;87;624;371;814;3064;716;1592;-;43055;19797;76719;459;51;-
09180133;      Spatzenhausen;77347;1374;468;3053;63;1867;-;746;3070;-;288;-;60204;5021;753;428;12;-
09180134;      Uffing a.Staffelsee;427471;7286;260;6263;127;62;413;1722;7998;543;34081;-;183587;179572;4138;1303;116;-
09180135;      Unterammergau;299298;2925;424;2277;323;788;110;219;6168;634;6810;-;92590;163119;2642;20206;63;-
09180136;      Wallgau;339609;3420;113;2075;528;598;74;2856;5689;-;503;-;33936;264686;8350;16755;26;-
09180444;      Gemeindefreie Gebiete;834614;-;-;341;33;-;38;-;3688;-;31;-;13678;512114;15144;289547;-;-
09181;    Landsberg am Lech (Lkr);8043820;237641;34908;191259;29724;34987;13998;25642;304042;36640;4554;-;4044913;2383771;613118;84715;3908;-
09181111;      Apfeldorf;123117;2516;110;2852;241;256;25;441;4254;-;2413;-;77268;23685;7767;1218;71;-
09181113;      Denklingen;567610;5447;2362;6710;450;1447;155;499;16993;590;-;-;187699;341945;1239;2004;70;-
09181114;      Dießen am Ammersee, M;826484;27327;1346;17252;1340;556;1923;1352;23143;1295;688;-;358560;378199;5087;8149;267;-
09181115;      Eching am Ammersee;62365;4531;288;1360;818;-;201;896;3830;-;-;-;41872;4645;1683;2184;57;-
09181116;      Egling a.d.Paar;207695;5408;624;4276;2991;168;309;296;7919;772;-;-;137809;44275;765;1990;93;-
09181118;      Eresing;142279;3560;661;4593;217;602;26;593;5268;713;68;-;79360;44778;623;1161;56;-
09181120;      Finning;233264;4798;290;5359;163;714;196;373;7952;-;-;-;143972;64803;2049;2549;46;-
09181121;      Fuchstal;397484;9623;2660;8666;1262;1353;210;968;13866;418;-;-;214873;132641;7360;3493;91;-
09181122;      Geltendorf;348201;11826;1215;7747;1778;2505;126;648;14404;2701;-;-;215701;84482;1902;2968;198;-
09181123;      Greifenberg;82079;4415;771;2649;32;-;335;324;5724;489;-;-;32967;32262;820;1241;50;-
09181124;      Hofstetten;170218;4537;261;3522;731;385;118;406;5736;-;-;-;98269;52821;1312;2056;64;-
09181126;      Hurlach;171754;3903;107;4370;1472;3049;143;306;8767;671;-;-;123900;19786;2052;3156;72;-
09181127;      Igling;263374;5502;697;5962;1534;4506;304;2067;13819;1832;6;-;135235;85975;1541;4274;120;-
09181128;      Kaufering, M;176907;13812;2386;6079;1775;11;1925;1545;9711;2098;-;-;87156;37056;11357;1671;325;-
09181129;      Kinsau;114406;2268;626;2215;78;676;129;342;3547;226;-;-;58414;36202;7050;2594;39;-
09181130;      Landsberg am Lech, GKSt;578995;34737;12578;32551;4212;2546;4182;4697;42122;3841;156;-;256673;151130;19635;9091;844;-
09181131;      Obermeitingen;99288;3700;1095;2636;101;5706;93;385;4859;123;-;-;55662;17372;964;6437;155;-
09181132;      Penzing;338082;8324;385;14134;2315;2267;442;530;12685;17539;-;-;178434;95901;2037;2844;245;-
09181133;      Vilgertshofen;270945;6634;476;5678;1926;1269;231;498;10295;-;104;-;163824;65061;13057;1790;102;-
09181134;      Prittriching;253769;5264;709;4887;1267;240;327;366;8835;-;-;-;180452;37315;9901;4080;126;-
09181135;      Reichling;232583;3621;274;4888;72;671;42;720;6560;-;185;-;132380;68317;13564;1243;46;-
09181137;      Rott;197437;3630;90;4357;426;1567;-;332;5702;-;82;-;118344;59511;1440;1918;38;-
09181138;      Scheuring;212656;4128;425;3382;1084;352;58;288;6634;-;-;-;102039;79840;12722;1592;112;-
09181139;      Schondorf am Ammersee;65983;11105;328;2208;78;-;347;891;3634;662;-;-;30438;14837;241;1120;94;-
09181140;      Schwifting;114470;2220;41;1754;937;415;7;791;5270;-;-;-;55712;46537;68;703;15;-
09181141;      Pürgen;219868;8287;1364;4435;220;504;132;736;8983;-;-;-;118114;71284;2554;3169;86;-
09181142;      Thaining;87052;2590;66;2294;633;751;80;167;3193;-;-;-;52442;23612;305;844;75;-
09181143;      Unterdießen;127934;3513;417;3185;242;284;221;407;5857;283;-;-;73124;32624;6886;839;52;-
09181144;      Utting am Ammersee;190073;13299;729;6413;201;454;894;2119;7820;546;-;-;89069;64617;1293;2498;121;-
09181145;      Weil;444805;8280;837;9155;628;902;119;1130;15055;1841;120;-;319013;82443;1791;3394;97;-
09181146;      Windach;248497;8781;645;5483;500;831;471;460;11402;-;732;-;126085;88362;2506;2158;81;-
09181444;      Gemeindefreie Gebiete;474146;55;45;207;-;-;227;69;203;-;-;-;53;1453;471547;287;-;-
09182;    Miesbach (Lkr);8662268;202635;23763;135064;8366;8478;7191;34152;199440;18398;12622;17;2728395;4728773;186438;365938;2598;-
09182111;      Bad Wiessee;327888;12806;83;5258;180;-;1150;4595;7479;-;-;-;48378;241231;3486;3045;197;-
09182112;      Bayrischzell;794532;4014;318;3654;143;-;194;274;9867;1063;473;17;214511;489802;4505;65671;26;-
09182114;      Fischbachau;758228;12142;1340;10289;410;1959;138;1196;15061;452;584;-;299514;390806;5705;18547;85;-
09182116;      Gmund a.Tegernsee;344096;15317;2508;7975;833;-;336;1446;10098;958;6;-;161490;136429;2803;3426;471;-
09182119;      Hausham;222928;10970;2858;6561;1850;-;71;458;7015;597;-;-;78739;109409;1872;2375;153;-
09182120;      Holzkirchen, M;482362;22707;4034;13736;770;747;495;2961;19206;2111;672;-;210315;198115;2025;4181;287;-
09182123;      Irschenberg;539137;4940;1137;11445;354;31;86;300;16898;-;590;-;296264;192605;5878;8511;98;-
09182124;      Kreuth;1222424;9697;269;5632;182;986;278;955;12305;-;-;-;98130;944542;10931;138339;178;-
09182125;      Miesbach, St;324324;16779;3796;10909;595;316;484;899;11376;654;183;-;176237;95823;3717;2288;268;-
09182127;      Otterfing;211574;8208;866;5389;110;1400;37;609;7783;1051;-;-;98721;85896;14;1412;78;-
09182129;      Rottach-Egern;591130;20785;632;6238;42;77;486;709;7187;-;51;-;91515;404896;5270;53148;94;-
09182131;      Schliersee, M;791558;21145;533;7587;908;179;1322;1103;12727;1204;1467;-;152037;521266;29877;40084;119;-
09182132;      Tegernsee, St;227674;10635;393;3326;24;147;1488;455;3350;215;41;-;13758;101546;89301;2930;65;-
09182133;      Valley;421791;6590;1534;8559;117;792;192;11990;16741;6779;646;-;170536;191892;1866;3454;103;-
09182134;      Waakirchen;423102;11745;1312;8252;504;1142;150;4058;10446;1172;802;-;174619;203608;1005;4129;158;-
09182136;      Warngau;512439;6860;933;10515;881;403;51;1332;13979;1342;-;-;254412;215186;2094;4331;120;-
09182137;      Weyarn;467081;7295;1217;9739;463;299;233;812;17922;800;7107;-;189219;205721;16089;10067;98;-
09183;    Mühldorf a.Inn (Lkr);8053110;192518;62495;244259;12307;22164;6257;22176;280066;27377;682;-;5157300;1837704;100858;83557;3390;-
09183112;      Ampfing;311329;10939;6439;10598;1245;1569;208;1015;14657;1858;-;-;215813;38169;3260;5368;191;-
09183113;      Aschau a.Inn;207603;6032;13378;6512;872;2238;167;154;6717;422;-;-;120253;40833;7367;2574;84;-
09183114;      Buchbach, M;287894;6023;1585;9891;367;42;55;437;8122;-;-;-;225477;31051;1220;3528;96;-
09183115;      Egglkofen;139897;2835;583;3696;50;-;8;349;5173;519;-;-;87423;37577;335;1288;61;-
09183116;      Erharting;136803;2375;457;4627;123;-;67;297;7777;1028;-;-;73570;43098;2016;1305;63;-
09183118;      Gars a.Inn, M;436527;7744;1369;11464;522;1856;11;508;12434;1259;-;-;237524;137667;19752;4305;112;-
09183119;      Haag i.OB, M;203652;10995;2444;7237;883;2444;188;875;10459;-;-;-;114859;49699;1006;2454;109;-
09183120;      Heldenstein;198490;5533;645;5372;305;242;29;328;8742;1150;-;-;142208;28728;1564;3576;68;-
09183122;      Jettenbach;91744;2201;245;1828;175;292;-;233;3021;1217;-;-;47911;32851;701;1058;11;-
09183123;      Kirchdorf;210281;2719;2512;5666;310;77;2;85;6622;-;-;-;137135;53531;488;1102;32;-
09183124;      Kraiburg a.Inn, M;275572;7712;885;7508;117;261;233;7616;7599;-;-;-;182522;56240;1067;3755;57;-
09183125;      Lohkirchen;148787;1366;135;4092;102;-;24;31;3939;-;-;-;110822;26668;581;1009;18;-
09183126;      Maitenbeth;309410;4195;1041;6352;86;1650;35;295;8628;-;-;-;117281;167289;736;1741;81;-
09183127;      Mettenheim;272409;6076;1069;6549;78;2937;73;887;13962;1026;-;-;192199;41829;2085;3600;39;-
09183128;      Mühldorf a.Inn, St;294214;28526;7677;19942;1455;3199;1320;2427;21427;7198;-;-;126408;51542;13659;8913;521;-
09183129;      Neumarkt-Sankt Veit, St;610692;10929;2538;18010;582;237;479;558;19057;4445;-;-;426156;121050;2347;4106;198;-
09183130;      Niederbergkirchen;246996;2251;251;6383;140;-;-;215;6506;1670;-;-;174694;51668;949;2228;41;-
09183131;      Niedertaufkirchen;266892;2318;129;8084;17;-;52;13;6852;-;23;-;191385;56314;560;1135;10;-
09183132;      Oberbergkirchen;275339;2849;721;7909;259;439;28;348;6789;-;-;-;212718;40576;1026;1661;16;-
09183134;      Oberneukirchen;195960;1002;189;5468;391;485;35;69;4786;-;-;-;157762;24709;123;941;-;-
09183135;      Obertaufkirchen;316544;4478;810;10404;99;231;214;397;9266;492;-;-;215085;71019;1542;2470;37;-
09183136;      Polling;438546;9275;4114;10117;359;605;288;550;11797;1247;659;-;277990;114182;3274;3934;155;-
09183138;      Rattenkirchen;198684;1843;330;5011;51;975;7;59;7609;462;-;-;128891;50626;946;1847;27;-
09183139;      Rechtmehring;243811;3443;460;7219;125;570;11;237;7228;-;-;-;160956;60003;1111;2383;65;-
09183140;      Reichertsheim;313633;2517;495;10046;81;795;155;362;9659;-;-;-;226454;61037;607;1382;43;-
09183143;      Schönberg;253343;1616;346;7072;199;-;-;127;8609;-;-;-;183320;49248;1446;1328;32;-
09183144;      Schwindegg;207697;6514;1440;7093;899;-;44;511;8168;1023;-;-;153558;19946;3561;4839;101;-
09183145;      Taufkirchen;253303;2473;1245;6760;485;525;35;193;6729;-;-;-;173226;60477;472;639;44;-
09183147;      Unterreit;321903;2847;539;9480;714;282;16;1690;8130;258;-;-;200270;90357;5995;1287;38;-
09183148;      Waldkraiburg, St;215512;30551;8364;10975;1127;213;2414;1140;14810;1646;-;-;67183;48882;20574;6615;1018;-
09183151;      Zangberg;98428;2341;60;2893;89;-;21;170;2679;-;-;-;76230;12312;488;1123;22;-
09183444;      Gemeindefreie Gebiete;71215;-;-;1;-;-;38;-;2113;457;-;-;17;68526;-;63;-;-
09184;    München (Lkr);6642505;427989;88719;249471;18108;24978;54523;72902;391873;24958;4576;49174;2057301;2983741;110178;73045;10969;-
09184112;      Aschheim;280458;9390;7571;10571;871;2822;2922;8360;20675;6;1388;-;150555;15858;44039;5081;349;-
09184113;      Baierbrunn;72122;6219;1549;1347;495;-;296;419;3958;578;-;-;17196;38503;1069;410;83;-
09184114;      Brunnthal;379503;9676;1652;5929;202;937;279;4706;26805;-;-;-;92027;235773;45;1385;87;-
09184118;      Feldkirchen;64128;7259;3510;5154;97;358;914;398;6875;653;-;253;31474;1321;946;4744;172;-
09184119;      Garching b.München, St;281689;13591;13250;23967;2727;-;2675;4247;23972;784;-;38771;95274;49870;3262;9016;283;-
09184120;      Gräfelfing;95736;30256;1877;5194;76;1957;3849;700;10627;726;-;-;11881;26924;331;818;520;-
09184121;      Grasbrunn;263944;9811;343;5088;129;2529;403;7825;11655;175;-;-;84295;139552;50;1882;207;-
09184122;      Grünwald;76310;34078;2657;3905;166;-;915;1483;7857;379;-;-;4161;16977;2009;668;1055;-
09184123;      Haar;128987;18298;856;14009;736;4097;2367;2104;10612;1538;-;-;54859;17783;59;792;877;-
09184127;      Höhenkirchen-Siegertsbrunn;237678;11205;397;5513;207;-;739;888;11157;657;-;-;58263;146773;-;1610;269;-
09184129;      Hohenbrunn;185866;14166;4832;5087;378;-;513;754;13319;906;-;-;51609;92163;1;1910;228;-
09184130;      Ismaning;401991;17437;1549;20971;1343;641;1834;3014;19472;1277;-;-;264108;57549;9396;2812;588;-
09184131;      Kirchheim b.München;155096;11299;9113;6876;268;-;2427;1363;10500;496;-;-;88459;7654;15081;1293;267;-
09184132;      Neuried;96264;9040;936;2018;99;46;1085;598;6129;-;-;-;3586;71802;-;649;276;-
09184134;      Oberhaching;330542;24042;1425;10743;1469;2275;844;3353;14209;2018;-;-;99316;168310;214;1976;348;-
09184135;      Oberschleißheim;303079;11512;3562;14558;416;78;8198;5567;20818;4453;-;8361;95554;123218;4996;1512;276;-
09184136;      Ottobrunn;52346;25080;2304;5580;23;-;1077;2161;7894;218;-;-;2111;3628;11;1228;1031;-
09184137;      Aying;565444;8530;1149;9922;514;1469;156;1220;16421;1128;-;-;185454;336696;384;2309;92;-
09184138;      Planegg;106780;13027;1102;7649;141;3178;2261;1089;8689;405;-;-;14569;51401;254;2606;409;-
09184139;      Pullach i.Isartal;74022;17811;2604;7986;151;-;1182;955;7058;974;-;-;1289;26964;3317;3153;578;-
09184140;      Putzbrunn;111732;7379;1960;4450;119;41;250;724;6915;-;-;-;45162;43534;11;960;227;-
09184141;      Sauerlach;569412;12814;2002;9715;745;1180;357;977;18735;1982;17;341;175964;341964;102;2279;238;-
09184142;      Schäftlarn;167101;13623;726;4732;206;155;284;650;7162;430;-;-;61080;75944;201;1805;103;-
09184144;      Straßlach-Dingharting;283399;9253;512;6062;326;231;306;8447;7455;-;3094;-;115124;125829;3483;3107;170;-
09184145;      Taufkirchen;220017;15359;5602;8408;873;2584;1950;2779;16368;481;-;-;70629;90933;290;3116;645;-
09184146;      Neubiberg;57662;14609;245;12172;211;-;4191;1349;7942;611;-;-;10589;3588;759;1121;275;-
09184147;      Unterföhring;127942;8741;3255;9252;3780;-;5067;1825;13198;1249;-;-;56902;7491;13364;3532;286;-
09184148;      Unterhaching;103719;19461;399;10574;373;-;2302;1845;11074;1206;-;-;39812;10941;202;5039;491;-
09184149;      Unterschleißheim, St;149281;24987;11749;10304;605;-;4880;2575;16359;698;-;556;63853;8868;2111;1197;539;-
09184444;      Gemeindefreie Gebiete;700255;36;31;1735;362;400;-;527;27963;930;77;892;12146;645930;4191;5035;-;-
09185;    Neuburg-Schrobenhausen (Lkr);7398069;191958;75744;197390;18651;14845;12785;28503;303158;35860;1190;18;4483535;1742122;133905;154735;3670;-
09185113;      Aresing;298937;6183;1868;8805;672;897;151;576;13427;-;-;-;198407;62818;1117;3932;84;-
09185116;      Berg im Gau;225973;2632;310;5931;339;192;144;350;6766;-;-;-;200415;4497;695;3663;39;-
09185118;      Bergheim;289268;4468;888;3756;1715;585;283;469;11919;-;-;-;150820;93781;13421;6961;202;-
09185123;      Brunnen;321403;3669;747;6390;1286;505;446;608;13237;2104;219;-;190846;95765;547;4970;64;-
09185125;      Burgheim, M;497317;10508;3518;11793;1984;3178;634;1081;24932;2498;-;-;367601;48815;8213;12323;239;-
09185127;      Ehekirchen;627907;8130;1771;14955;1308;440;312;593;24903;-;-;-;428382;136250;1578;9066;219;-
09185131;      Gachenbach;302546;5160;1001;8816;1347;-;164;569;14936;-;-;-;208116;55473;1191;5673;100;-
09185139;      Karlshuld;290949;13931;768;12832;231;884;127;2079;7605;-;-;-;236747;2224;5413;7927;181;-
09185140;      Karlskron;385188;12282;5917;9351;707;538;251;612;14072;804;111;-;294629;33988;3818;7979;129;-
09185143;      Langenmosen;239018;2968;1031;6701;121;766;130;342;7739;-;-;-;175481;40276;330;3098;35;-
09185149;      Neuburg a.d.Donau, GKSt;812984;43363;25805;28901;1627;3348;4336;11422;40709;24018;-;6;336012;250632;22727;19347;731;-
09185150;      Oberhausen;319946;6787;2908;4881;1194;137;633;663;13505;2160;860;-;129529;137287;9194;10136;72;-
09185153;      Rennertshofen, M;930986;12126;1444;15678;1085;2103;1102;925;37169;-;-;12;440900;371517;31762;14987;176;-
09185157;      Rohrenfels;175408;3424;489;4625;163;-;97;588;6735;-;-;-;141642;11293;912;5396;44;-
09185158;      Schrobenhausen, St;752657;33478;20862;18646;1851;550;3465;2870;33585;3165;-;-;375517;238809;4513;14435;911;-
09185163;      Königsmoos;408332;12189;2702;18779;236;153;36;1005;10697;-;-;-;340557;3813;6338;11605;222;-
09185166;      Waidhofen;273308;5440;1041;6229;1415;569;240;513;10129;-;-;-;161291;77574;2254;6547;66;-
09185168;      Weichering;245942;5220;2674;10321;1370;-;234;3238;11093;1111;-;-;106643;77310;19882;6690;156;-
09186;    Pfaffenhofen a.d.Ilm (Lkr);7611414;237840;55716;208427;39543;18067;16163;32690;354491;79658;8;9;4427455;1897172;132125;108183;3867;-
09186113;      Baar-Ebenhausen;147943;11158;4820;2929;983;208;814;834;10551;1682;-;-;88226;17733;4364;3423;218;-
09186116;      Ernsgaden;74991;3598;673;1356;175;99;122;409;4211;15132;-;-;27775;13696;5806;1905;34;-
09186122;      Geisenfeld, St;883050;21680;8363;19240;3303;5355;5700;1783;31693;464;-;-;455786;270152;41646;17546;339;-
09186125;      Gerolsbach;589673;6743;659;16012;437;233;130;6833;19629;-;-;-;387724;147374;1445;2349;105;-
09186126;      Hettenshausen;185911;4317;874;4729;278;1076;45;774;5921;644;-;-;109368;55060;570;2149;106;-
09186128;      Hohenwart, M;522252;8995;2613;14312;775;1311;535;746;23456;-;-;-;328424;128558;4517;7889;121;-
09186130;      Ilmmünster;138937;4693;175;2778;248;-;115;403;5477;552;-;-;63313;59304;444;1353;82;-
09186132;      Jetzendorf;217686;6239;490;6787;341;248;459;585;8882;-;-;-;143836;47071;1177;1488;83;-
09186137;      Manching, M;354476;20119;3425;11782;1217;625;2307;1659;26007;49213;-;9;179104;40872;12548;5148;441;-
09186139;      Münchsmünster;162071;8531;11366;3307;2873;1027;200;672;11062;1143;-;-;86892;24158;7277;3413;150;-
09186143;      Pfaffenhofen a.d.Ilm, St;926391;38408;4838;32011;3671;2493;1823;3789;40982;2113;-;-;506990;274003;3032;11436;802;-
09186144;      Pörnbach;226349;5706;542;4458;316;403;39;566;9740;-;-;-;133129;67427;1955;2023;45;-
09186146;      Reichertshausen;236409;11577;246;5321;315;214;296;6525;8277;782;-;-;125341;74557;802;2001;155;-
09186147;      Reichertshofen, M;368901;16541;4056;9881;960;903;1380;1739;23692;2415;-;-;188911;90343;12045;15845;190;-
09186149;      Rohrbach;296251;10898;1686;8859;83;438;247;1040;18553;2793;8;-;181197;63563;2245;4492;149;-
09186151;      Scheyern;383013;11137;904;11648;432;179;358;355;13642;-;-;-;232973;106706;2268;2247;164;-
09186152;      Schweitenkirchen;530123;10118;3100;16506;470;935;442;629;27787;-;-;-;364452;100910;826;3756;192;-
09186158;      Vohburg a.d.Donau, St;451793;16067;1562;9801;18653;34;571;1540;23508;1115;-;-;271819;69063;26271;11579;210;-
