;;Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS)
;;Art der tatsächlichen Nutzung;Art der tatsächlichen Nutzung;Art der tatsächlichen Nutzung;Art der tatsächlichen Nutzung;Art der tatsächlichen Nutzung;Art der tatsächlichen Nutzung;Art der tatsächlichen Nutzung;Art der tatsächlichen Nutzung;Art der tatsächlichen Nutzung;Art der tatsächlichen Nutzung;Art der tatsächlichen Nutzung;Art der tatsächlichen Nutzung;Art der tatsächlichen Nutzung;Art der tatsächlichen Nutzung;Art der tatsächlichen Nutzung;Art der tatsächlichen Nutzung;Art der tatsächlichen Nutzung;Art der tatsächlichen Nutzung
;;Insgesamt;Wohnen;Gewerbe, Industrie;sonstige Gebäude- und Freifläche;Betriebsfläche (ohne Abbauland);Abbauland;Grünanlage;sonstige Erholungsfläche;Straße, Weg, Platz;sonstige Verkehrsfläche;Moor;Heide;Landwirtschaftsfläche (ohne Moor, Heide);Waldfläche;Wasserfläche;Unland;Friedhof;Flächen anderer Nutzung (ohne Unland, Friedhof)
;;ar;ar;ar;ar;ar;ar;ar;ar;ar;ar;ar;ar;ar;ar;ar;ar;ar;ar
09275112;      Aidenbach, M;171078;7150;799;5142;1311;-;586;278;5934;-;15;-;109106;37760;663;2250;84;-
09275114;      Aldersbach;458169;13359;2881;14884;2091;4300;424;1121;17607;-;-;-;293588;93732;6118;8029;35;-
09275116;      Bad Füssing;550604;15339;458;20313;1044;21;2332;7940;24381;-;-;-;314789;125803;29943;8043;198;-
09275117;      Beutelsbach;203870;3236;201;6355;113;716;31;200;7766;-;58;-;148313;34184;512;2165;20;-
09275118;      Breitenberg;298517;4997;212;10851;214;187;254;570;12446;-;-;6;188731;76805;1926;1318;-;-
09275119;      Büchlberg;281072;10276;2436;8899;385;-;126;549;12027;-;86;-;157281;82983;3065;2746;213;-
09275120;      Eging a.See, M;236586;10524;1986;8593;1731;4840;752;1747;13054;-;169;-;96080;89520;3698;3754;138;-
09275121;      Fürstenstein;192959;9936;2193;6450;330;5654;72;651;10541;-;-;-;65893;84709;1844;4526;160;-
09275122;      Fürstenzell, M;793514;18651;3564;24867;2385;8454;787;8545;27805;1968;-;-;469029;216837;3422;6810;390;-
09275124;      Bad Griesbach i.Rottal, St;701574;20919;647;25430;979;-;2588;10549;31777;-;-;-;439038;159661;4478;5326;182;-
09275125;      Haarbach;477108;7104;326;13221;1568;121;419;15926;13833;-;118;6;279623;140318;2307;2185;33;-
09275126;      Hauzenberg, St;828209;31169;7724;21378;1668;6786;1252;2392;38129;2179;3;-;311381;393049;5385;5408;306;-
09275127;      Hofkirchen, M;327023;10212;1804;9979;1312;-;226;745;16007;-;-;-;168032;104592;9905;4079;130;-
09275128;      Hutthurm, M;372200;15340;3272;12340;1391;-;317;597;21197;2734;-;-;193506;111982;6638;2605;281;-
09275130;      Kirchham;184757;5067;3086;5965;69;1508;412;4980;8370;-;-;-;129466;21865;2560;1351;58;-
09275131;      Kößlarn, M;254900;4715;224;6124;868;223;13;274;7356;-;-;-;136771;96534;673;1058;67;-
09275132;      Malching;252434;3120;125;6382;215;2801;328;297;10506;-;-;-;167370;56166;4374;750;-;-
09275133;      Neuburg a.Inn;417521;11781;1674;11838;995;-;351;413;20330;1478;-;-;174544;181031;9809;3109;168;-
09275134;      Neuhaus a.Inn;310701;7751;1367;10298;1492;470;338;481;18704;-;-;-;205437;32608;26890;4777;88;-
09275135;      Neukirchen vorm Wald;243002;7047;982;8274;938;23;153;493;17967;-;26;-;133926;69414;1640;2119;-;-
09275137;      Obernzell, M;182010;8427;1969;5749;550;-;261;377;9751;2430;-;-;58050;77534;14877;1985;50;-
09275138;      Ortenburg, M;607358;21150;4098;20144;1065;14266;224;3338;28163;353;56;-;387851;116342;3957;6111;240;-
09275141;      Pocking, St;688778;30447;7722;27055;6123;5960;1975;2690;30263;1384;-;-;493650;53123;19263;8757;366;-
09275143;      Rotthalmünster, M;445232;12422;4134;15109;1872;-;366;11590;14911;1143;-;-;329229;47996;3061;3229;170;-
09275144;      Ruderting;129598;8256;510;4461;199;-;104;360;8075;506;-;-;65113;37786;1202;2986;40;-
09275145;      Ruhstorf a.d.Rott, M;514638;18966;3903;17635;2291;156;99;592;24824;1042;-;-;386068;46768;8348;3731;215;-
09275146;      Salzweg;319278;16590;2379;8809;361;2385;407;494;13879;-;-;-;151969;113429;5545;2873;158;-
09275148;      Sonnen;164872;3404;508;5248;689;2346;70;282;6729;526;-;-;80079;62905;506;1532;48;-
09275149;      Tettenweis;286886;4355;367;8742;119;-;93;267;10912;-;-;-;231566;24257;4255;1906;47;-
09275150;      Thyrnau;337186;11053;2043;10453;1211;-;151;5217;12758;1409;-;-;158144;125144;6993;2535;75;-
09275151;      Tiefenbach;497152;17267;1460;15777;749;2323;289;1608;25727;1761;52;-;239831;176614;8233;5255;206;-
09275152;      Tittling, M;207841;11207;3293;8033;610;1355;191;1075;13034;-;-;-;96131;65909;2757;4085;161;-
09275153;      Untergriesbach, M;735973;13233;2048;18094;3097;-;309;1428;30647;73;30;-;301938;347710;13214;3999;153;-
09275154;      Vilshofen an der Donau, St;863272;40565;9743;31563;5957;2136;2364;2569;39718;6178;80;-;446483;221160;42361;12030;365;-
09275156;      Wegscheid, M;806828;12361;2282;21154;1466;-;613;1579;33258;117;-;69;347573;375638;6035;4669;14;-
09275159;      Windorf, M;569235;12089;536;15838;1102;97;178;865;29838;-;129;-;298349;192160;13383;4438;233;-
09275160;      Witzmannsberg;187407;4208;265;5439;156;-;56;75;8354;-;14;-;106794;59646;968;1432;-;-
09276;    Regen (Lkr);9749079;193436;37639;178688;9862;11834;6746;31952;303833;22946;7376;2849;2510903;6212850;80269;135296;2600;-
09276111;      Achslach;300584;2273;918;4370;192;-;47;513;7686;-;-;-;65969;215028;866;2696;26;-
09276113;      Arnbruck;378960;5304;725;6679;245;10;29;536;10270;348;265;-;98597;248167;1000;6715;70;-
09276115;      Bayerisch Eisenstein;473264;4117;722;2813;464;-;286;3897;14103;2692;-;-;10805;424762;4049;4088;466;-
09276116;      Bischofsmais;463041;8828;1200;7239;439;378;1480;3429;13532;-;1551;306;121828;296835;1951;3951;94;-
09276117;      Bodenmais, M;452567;6902;1801;8760;395;-;473;1408;15032;730;1013;489;42932;365421;1935;5212;64;-
09276118;      Böbrach;275574;4278;273;3607;117;-;121;324;10118;-;305;61;57978;193384;1178;3750;80;-
09276120;      Drachselsried;417128;7352;1000;7034;241;248;29;1076;13815;-;-;-;79518;299021;1919;5782;93;-
09276121;      Frauenau;601257;8221;1228;3349;1183;-;296;886;12711;1944;412;-;47498;501550;12834;9075;70;-
09276122;      Geiersthal;223704;5741;880;5629;488;222;270;564;9362;1494;-;-;77583;116473;2813;2185;-;-
09276123;      Gotteszell;92218;3259;538;2158;184;-;26;209;2930;-;-;-;28120;53015;310;1431;38;-
09276126;      Kirchberg i.Wald;487998;10182;1115;12005;212;508;211;827;14577;-;2;-;230027;209039;1670;7530;93;-
09276127;      Kirchdorf i.Wald;305664;6988;621;3848;121;642;228;619;9660;-;765;-;111523;165622;1100;3874;53;-
09276128;      Kollnburg;595078;5976;3031;13920;279;20;149;261;18583;-;-;-;261513;286638;1624;3044;40;-
09276129;      Langdorf;343669;4713;472;4673;470;-;49;439;9967;2438;194;-;61893;251241;2598;4465;57;-
09276130;      Lindberg;1088515;8533;402;4455;200;1047;710;7844;18696;896;1102;1868;51629;968247;5295;17516;75;-
09276134;      Patersdorf;170392;5026;1132;3890;100;4073;117;212;6733;365;20;-;72800;72447;1272;2156;49;-
09276135;      Prackenbach;400761;7202;1222;9789;310;673;91;1077;11883;-;14;-;159258;203203;2445;3525;69;-
09276138;      Regen, St;651153;24626;6006;21322;1773;576;627;1683;28819;4197;665;125;251859;284184;8880;15518;293;-
09276139;      Rinchnach;402166;8553;1025;7014;238;858;172;740;13270;-;212;-;154132;210490;1937;3424;101;-
09276142;      Ruhmannsfelden, M;58061;3990;954;3164;228;897;-;418;3151;245;305;-;31235;11416;731;1216;111;-
09276143;      Teisnach, M;257707;6744;2437;5564;358;874;98;499;9801;107;-;-;81192;140105;5788;3982;158;-
09276144;      Viechtach, St;624846;18042;5422;19873;627;493;529;1712;22823;735;327;-;207530;324136;14146;8204;247;-
09276146;      Zachenberg;273082;6063;579;5856;374;305;57;44;7530;3287;18;-;117353;129060;471;2085;-;-
09276148;      Zwiesel, St;411690;20523;3936;11677;624;10;651;2735;18781;3468;206;-;88131;243366;3457;13872;253;-
09277;    Rottal-Inn (Lkr);12814231;284526;60570;376675;29809;15836;7939;39493;472947;15859;531;71;7909592;3306636;130907;159284;3556;-
09277111;      Arnstorf, M;804359;12593;5474;23195;1288;1291;639;763;25605;-;-;-;493569;229414;4058;6324;146;-
09277112;      Bayerbach;194280;4194;354;6092;261;-;100;5051;6219;755;-;-;144770;21313;2470;2662;39;-
09277113;      Bad Birnbach, M;688443;14830;1748;19893;1331;-;1384;8263;25627;657;-;-;384417;213141;6800;10170;182;-
09277114;      Dietersburg;550566;8523;1883;15899;2667;57;171;905;19489;-;-;-;324765;170558;1786;3667;196;-
09277116;      Eggenfelden, St;443445;24951;7794;20071;1127;197;751;1381;25850;2650;-;-;251719;93484;5293;7913;264;-
09277117;      Egglham;368320;8381;931;9388;321;323;53;466;11055;-;-;-;252961;78673;782;4876;110;-
09277118;      Ering;395681;5782;476;7389;1087;653;227;474;11553;16;-;-;213864;120019;21742;12333;66;-
09277119;      Falkenberg;665192;10559;4951;20052;1079;1319;105;715;29358;-;-;-;432515;152965;2134;9333;107;-
09277121;      Gangkofen, M;1087437;15854;2555;30749;2137;1613;120;930;42576;3497;14;-;734709;239555;3497;9376;255;-
09277122;      Geratskirchen;129000;1658;301;4094;63;9;39;262;3756;-;-;-;96182;21638;239;740;19;-
09277124;      Hebertsfelden;498904;8858;2664;17216;2125;1743;64;2423;16338;778;-;-;340419;96285;3864;5949;178;-
09277126;      Johanniskirchen;405922;6731;954;11519;411;-;22;573;11314;-;-;-;232860;136753;1742;2908;135;-
09277127;      Julbach;112936;7553;1273;2208;234;331;84;262;5685;880;-;-;49719;42793;468;1413;33;-
09277128;      Kirchdorf a.Inn;316457;15695;1985;6176;1205;1725;405;1185;17705;1351;517;-;120025;112018;26721;9605;139;-
09277131;      Malgersdorf;114917;3237;1415;3682;1856;-;17;281;5703;-;-;-;70296;26036;658;1721;15;-
09277133;      Massing, M;360900;9222;3347;10704;724;1095;150;809;12021;882;-;-;258642;57663;2443;3070;128;-
09277134;      Mitterskirchen;246667;4396;608;6690;310;208;129;513;9922;-;-;64;161090;58727;737;3178;95;-
09277138;      Pfarrkirchen, St;523498;26073;5245;23069;2082;757;1714;2088;25989;1020;-;7;281018;139923;5139;9044;330;-
09277139;      Postmünster;435134;4516;110;13812;273;21;67;4077;15476;1071;-;-;291443;90006;8576;5591;95;-
09277140;      Reut;307474;4683;559;7429;641;772;85;391;9481;-;-;-;196021;83778;648;2941;45;-
09277141;      Rimbach;229161;2309;289;6167;527;78;-;241;9036;-;-;-;157350;51136;462;1533;33;-
09277142;      Roßbach;481685;7916;2590;13093;561;321;13;503;15837;-;-;-;294557;135138;3927;7178;51;-
09277144;      Schönau;361216;4572;693;9862;305;-;8;1409;11486;-;-;-;202293;125489;907;4122;70;-
09277145;      Simbach a.Inn, St;473132;21102;3543;14155;1282;238;887;2142;18382;1164;-;-;215293;172548;11040;11079;277;-
09277147;      Stubenberg;181806;4206;246;4636;471;-;34;324;5065;-;-;-;108083;51363;5188;2138;52;-
09277148;      Tann, M;375665;8860;1622;10722;995;421;126;480;12259;-;-;-;251869;83441;1218;3581;71;-
09277149;      Triftern, M;622567;12864;1714;17252;2102;452;271;545;21499;499;-;-;386665;170882;2986;4676;160;-
09277151;      Unterdietfurt;275349;5207;1156;7699;329;319;99;519;10648;639;-;-;188279;55840;1886;2643;86;-
09277152;      Wittibreut;383274;4755;1213;9276;430;-;20;429;10681;-;-;-;249827;103427;953;2201;62;-
09277153;      Wurmannsquick, M;491702;7894;1386;15400;998;344;80;555;17342;-;-;-;341187;101498;1301;3629;88;-
09277154;      Zeilarn;289142;6552;1491;9086;587;1549;75;534;9990;-;-;-;183185;71132;1242;3690;29;-
09278;    Straubing-Bogen (Lkr);12019403;222685;42071;337142;40839;19811;13470;32252;502738;14321;221;-;7054050;3309769;200583;226412;3039;-
09278112;      Aholfing;214040;4080;167;4516;521;67;565;364;7854;-;-;-;157009;18359;7849;12630;59;-
09278113;      Aiterhofen;430915;6841;2352;9073;3220;-;286;7311;19674;814;-;-;333978;24415;14401;8532;18;-
09278116;      Ascha;195375;3439;374;5933;554;837;143;403;8753;-;-;-;92508;77814;1069;3471;77;-
09278117;      Atting;149235;3633;1120;2610;333;1151;278;185;7629;3058;-;-;109110;4644;9877;5540;67;-
09278118;      Bogen, St;497520;17475;7966;24728;3161;3420;1024;1563;31514;163;-;-;293435;90927;6206;15710;228;-
09278120;      Falkenfels;114912;2882;190;4038;190;-;58;172;4129;-;-;-;43601;57914;278;1429;31;-
09278121;      Feldkirchen;226626;3200;48;13721;68;-;327;368;8082;264;-;-;192420;4686;498;2927;17;-
09278123;      Geiselhöring, St;998477;15210;2270;22409;1378;237;788;1867;35129;1857;-;-;651942;247628;4025;13575;162;-
09278129;      Haibach;323727;5476;220;10072;393;-;90;476;14016;-;-;-;128792;159267;1093;3741;91;-
09278134;      Haselbach;184406;5268;363;6171;70;-;48;330;6871;-;-;-;97096;65026;847;2218;98;-
09278139;      Hunderdorf;222133;7419;2009;8937;155;629;192;377;11499;-;-;-;128448;57585;1435;3342;106;-
09278140;      Irlbach;158279;2974;403;3249;1019;-;59;302;5090;122;-;-;85532;47577;7948;3978;26;-
09278141;      Kirchroth;428086;8475;1174;11126;742;62;287;4164;23878;-;-;-;241580;69152;40149;27236;61;-
09278143;      Konzell;267531;5373;1471;9321;227;-;82;381;12181;-;-;-;123380;108210;1021;5800;84;-
09278144;      Laberweinting;761920;8301;812;17282;1768;358;292;706;27016;725;-;-;446766;244027;3004;10701;162;-
09278146;      Leiblfing;784120;8289;1958;19969;1663;458;456;694;30619;-;-;-;532409;171928;1866;13727;84;-
09278147;      Loitzendorf;120301;1392;17;3728;126;-;26;175;6054;-;-;-;65332;42091;333;1027;-;-
09278148;      Mallersdorf-Pfaffenberg, M;725906;15110;2540;18771;4875;3537;660;1534;28169;4333;-;-;445707;186049;2938;11342;341;-
09278149;      Mariaposching;196334;3060;467;6131;148;1663;93;222;6310;12;-;-;128911;22163;19999;7142;13;-
09278151;      Mitterfels, M;142348;6140;519;5789;160;-;48;770;5612;-;-;-;66157;54655;582;1865;51;-
09278154;      Neukirchen;244609;3840;507;6946;197;-;291;248;9499;-;-;-;106910;112189;1044;2848;90;-
09278159;      Niederwinkling;256493;5092;3795;8699;1087;-;307;295;12188;-;-;-;183180;20869;15803;5092;86;-
09278167;      Oberschneiding;607715;6329;353;14239;757;570;278;386;24205;-;-;-;486705;67258;1265;5285;85;-
09278170;      Parkstetten;195053;7227;859;5412;609;1243;207;1710;10543;-;-;-;113893;12606;31277;9381;86;-
09278171;      Perasdorf;160399;1130;41;4466;23;-;-;12;5253;-;-;-;62615;84322;549;1949;39;-
09278172;      Perkam;142253;4098;370;3342;1188;345;197;317;5896;1465;-;-;102253;19098;1165;2422;97;-
09278177;      Rain;142878;6119;789;4239;289;473;534;293;7379;177;-;-;87468;28785;2538;3749;46;-
09278178;      Rattenberg;302185;4655;584;8475;641;1707;162;500;12825;-;-;-;129509;138181;1265;3580;101;-
09278179;      Rattiszell;221852;3732;606;7841;233;-;114;96;10427;-;-;-;122353;72016;940;3439;55;-
09278182;      Salching;220010;5848;1790;5737;2001;-;434;458;8393;-;-;-;182845;9400;628;2423;53;-
09278184;      Sankt Englmar;368635;4805;116;8018;156;-;1836;1656;12193;-;-;-;72418;261350;999;4997;91;-
09278187;      Schwarzach, M;332190;5613;1118;11224;330;1493;172;462;9851;-;-;-;144387;152332;1005;4105;98;-
09278189;      Stallwang;205928;3978;274;7024;311;-;63;336;11537;-;-;-;117911;60780;1490;2190;34;-
09278190;      Steinach;231439;7385;1896;6147;566;1531;1866;1734;17178;-;-;-;109457;71371;6129;6124;55;-
09278192;      Straßkirchen;383929;7434;1852;8043;11105;-;555;589;13694;1331;-;-;319447;15047;1438;3283;111;-
09278197;      Wiesenfelden;781921;8374;588;17149;548;30;566;743;27780;-;221;-;308401;401371;7459;8580;111;-
09278198;      Windberg;79723;2989;93;2567;27;-;86;53;3818;-;-;-;40185;28677;171;1032;25;-
09279;    Dingolfing-Landau (Lkr);8777877;214166;64683;244874;28497;20656;10882;26099;387088;8955;2828;-;5530735;1905467;147562;182656;2729;-
09279112;      Dingolfing, St;440078;32853;28414;17956;2903;-;3192;3024;28876;2026;8;-;216170;75036;15764;13357;499;-
09279113;      Eichendorf, M;981794;16826;2711;25997;5249;1837;1512;1414;37168;-;102;-;668386;193523;10882;15910;277;-
09279115;      Frontenhausen, M;304280;9826;1941;8815;265;1182;380;986;13579;47;208;-;177305;82824;2460;4362;100;-
09279116;      Gottfrieding;270663;5502;280;5549;232;2313;408;417;13311;488;-;-;154918;72752;6323;8119;51;-
09279122;      Landau a.d.Isar, St;844087;27952;6100;30131;1635;4154;988;5171;41289;905;20;-;538897;145290;19726;21513;316;-
09279124;      Loiching;389171;9394;508;13137;441;753;123;726;16699;410;-;-;233278;102295;5832;5516;59;-
09279125;      Mamming;414834;7834;3315;9443;773;2082;1102;855;16166;1044;-;-;239417;97728;23002;12004;69;-
09279126;      Marklkofen;407125;9867;6040;10263;1220;1777;152;1181;17474;1110;2187;-;230965;108216;9239;7187;247;-
09279127;      Mengkofen;847497;14149;2388;22936;5355;1334;539;670;30927;-;-;-;522154;232206;1897;12744;198;-
09279128;      Moosthenning;704270;13179;4586;13796;1258;693;174;1111;27267;-;-;-;466287;152500;2173;21161;85;-
09279130;      Niederviehbach;296288;6657;505;7091;430;256;364;510;12555;614;-;-;162479;85967;10390;8362;108;-
09279132;      Pilsting, M;711788;17194;2420;17595;4141;1060;305;1246;37853;858;288;-;489180;103603;16867;18971;207;-
09279134;      Reisbach, M;942064;18377;1547;26678;862;812;675;7329;40587;14;15;-;538202;286336;8016;12423;191;-
09279135;      Simbach, M;512203;8624;2188;16507;608;1027;440;256;20345;-;-;-;314706;135718;1365;10271;148;-
09279137;      Wallersdorf, M;711735;15932;1740;18980;3125;1376;528;1203;32992;1439;-;-;578391;31473;13626;10756;174;-
093;  Oberpfalz;96901897;2208586;504013;2397882;204126;229737;160788;298308;4328266;193103;39032;3101;40417270;41135785;1508484;3239914;33502;-
09361;    Amberg (Krfr.St);501318;57765;18439;33877;2332;158;7095;3375;42517;2385;-;-;202530;109851;3506;16076;1412;-
09362;    Regensburg (Krfr.St);806960;126170;59284;90925;7469;14134;38395;12712;93094;15567;-;-;241856;59514;26641;17995;3204;-
09363;    Weiden i.d.OPf. (Krfr.St);705429;54715;20100;47868;3048;703;11217;5255;55969;5966;55;-;242409;219615;7827;29154;1528;-
09371;    Amberg-Sulzbach (Lkr);12557566;229896;45443;250662;27551;58556;11307;36912;546796;21753;174;94;4976858;6024610;110173;213393;3388;-
09371111;      Ammerthal;81389;5475;395;2338;188;-;24;337;3656;-;-;-;34750;32499;255;1397;75;-
09371113;      Auerbach i.d.OPf., St;782461;18981;3971;15824;1602;475;1090;1626;32769;550;-;-;311469;368361;8173;17297;273;-
09371116;      Birgland;624303;5064;250;9238;527;-;128;461;29289;-;-;-;262957;308922;110;7287;70;-
09371118;      Ebermannsdorf;453896;5208;2500;5051;776;510;48;223;24525;954;-;-;110379;285413;6522;11736;51;-
09371119;      Edelsfeld;347101;3478;1518;7362;737;-;47;780;15388;562;-;-;187690;124254;1361;3847;77;-
09371120;      Ensdorf;414594;5379;157;6732;528;1934;60;353;14660;-;-;-;179335;197913;2110;5326;107;-
09371121;      Freihung, M;463515;7159;1517;7327;1331;2359;310;602;17786;1082;-;-;177254;224198;11992;10498;100;-
09371122;      Freudenberg;820374;9583;1073;11947;665;533;372;782;32468;592;-;-;328347;408855;13705;11382;70;-
09371123;      Gebenbach;181311;1794;178;3007;264;4971;63;303;9456;609;-;-;104057;52936;2089;1553;31;-
09371126;      Hahnbach, M;673730;12047;1519;14076;2965;5037;588;1234;33803;1119;174;-;349111;228794;12451;10724;88;-
09371127;      Hirschau, St;749488;13331;5122;11131;1334;18892;1093;2783;30094;570;-;-;300087;337175;13534;14175;167;-
09371128;      Hirschbach;310244;2642;273;5479;731;-;114;2306;9081;-;-;-;105253;180221;838;3256;50;-
09371129;      Hohenburg, M;392777;4536;490;6949;1198;-;62;215;14409;-;-;-;157085;193110;2528;12071;124;-
09371131;      Illschwang;542196;4486;552;8542;747;1022;165;502;28595;26;-;94;210552;280861;291;5676;85;-
09371132;      Kastl, M;648720;5555;446;9187;435;-;37;649;24500;-;-;-;267268;326968;1868;11736;71;-
09371135;      Königstein, M;351309;3634;57;5913;533;-;207;4287;13010;-;-;-;134105;185046;856;3613;48;-
09371136;      Kümmersbruck;463550;19431;3278;13982;2341;1893;939;2244;25086;851;-;-;152325;226338;4646;9977;219;-
09371140;      Etzelwang;216836;3443;57;3642;219;-;310;521;7407;1410;-;-;81016;114234;373;4144;60;-
09371141;      Neukirchen b.Sulzbach-Rosenberg;457587;5414;500;8678;228;-;157;521;16863;4218;-;-;200058;215599;598;4675;78;-
09371144;      Poppenricht;115760;7931;236;3045;77;-;181;631;7391;741;-;-;67620;23252;1166;3345;144;-
09371146;      Rieden, M;322989;6843;819;4744;206;3592;189;2370;12977;-;-;-;113807;170097;1663;5581;101;-
09371148;      Schmidmühlen, M;253225;5880;600;5406;378;-;138;4520;10905;-;-;-;119117;99328;2481;4424;48;-
09371150;      Schnaittenbach, St;634063;9846;2051;8395;2166;11145;446;1260;23964;167;-;-;178516;379068;6391;10518;130;-
09371151;      Sulzbach-Rosenberg, St;531183;35755;14426;17998;2402;2966;2807;2107;30966;3783;-;-;175639;229281;2884;9374;795;-
09371154;      Ursensollen;728764;8443;1826;13539;942;23;395;774;33527;-;-;-;341008;318568;438;9212;69;-
09371156;      Vilseck, St;646894;15489;1492;38340;3992;2492;1260;4034;31840;3876;-;-;279254;239674;10352;14575;224;-
09371157;      Weigendorf;125792;3069;140;2746;39;712;77;406;5771;643;-;-;47427;58988;440;5301;33;-
09371444;      Gemeindefreie Gebiete;223515;-;-;44;-;-;-;81;6610;-;-;-;1372;214657;58;693;-;-
09372;    Cham (Lkr);15201981;352430;63211;394749;23177;8792;11216;43873;643415;22212;5827;276;6580039;6592468;166617;289171;4508;-
09372112;      Arnschwang;283148;5436;755;7570;615;-;80;438;14661;1348;572;-;159277;85231;2131;4976;58;-
09372113;      Arrach;287927;7604;546;6922;403;-;49;646;10418;486;1022;-;56842;196477;1700;4708;104;-
09372115;      Blaibach;170204;5996;581;4895;382;-;87;479;6825;745;-;-;62859;77622;6894;2744;95;-
09372116;      Cham, St;806745;41154;12266;35095;2473;874;1717;4113;50000;4017;87;-;462678;144609;20753;26448;461;-
